compyear,cash and cash equivalents,current assets,total assets,current liabilities,total liabilities,common shares,share capital,total capital,retained earnings,total shareholder's equity,net operating income,cogs,operating income,operating expense,working capital,r&d expense,expected credit impairment (loss) profit - operating expense,operating profit,finance costs,net income before tax,net income before interest and tax,cash flow from operations,cash flow from investing activities,cash flow from financing activities,long-term and short-term borrowings,net liabilities,Tobins Q,financial leverage,operating leverage,interest coverage ratio,roa - comprehensive income,roe - comprehensive income,cash flow adequacy ratio,cash reinvestment ratio,current ratio,quick ratio,interest expense ratio,interest expense ratio (B),total liabilities/total net worth,debt ratio,net worth/assets,long-term funding ratio (A),debt dependency ratio,contingent liabilities to net worth,operating profit/paid-in capital ratio,pre-tax net profit/paid-in capital ratio,retention ratio,dividend payout ratio
11032014,3163688.0,12878015.0,33666479.0,3366245.0,14384421.0,7768285.0,7768285.0,570096.0,8390425.0,19282058.0,3937686.0,3718300.0,219386.0,478235.0,9511770.0,0.0,0.0,-258849.0,193067.0,9301.0,202368.0,463080.0,-2234527.0,1561084.0,11511699.0,2968412.0,0.67,0.57,-1.4,1.05,-2.96,-4.86,38.74,-0.68,382.56,280.3,90.2,4.91,74.6,42.73,57.27,919.64,59.7,0.0,-3.33,0.12,-1325.99,1425.99
11032015,1829306.0,10683575.0,27383042.0,1526371.0,13336696.0,7768285.0,7768285.0,605975.0,8373346.0,14046346.0,2826519.0,2934267.0,-107748.0,463763.0,9157204.0,0.0,0.0,408964.0,226225.0,194900.0,421125.0,303390.0,-775173.0,-925916.0,10968921.0,5061597.0,0.67,2.24,0.13,1.86,-16.23,-29.74,70.59,0.36,699.93,420.56,56.4,8.02,94.95,48.7,51.3,1034.26,78.09,3.07,5.26,2.51,65.02,34.98
11032016,2341044.0,9443483.0,26128917.0,1981486.0,10315659.0,7747805.0,7747805.0,617579.0,8335423.0,15813258.0,3140190.0,3044769.0,95421.0,552899.0,7461997.0,0.0,0.0,-457478.0,191630.0,79161.0,270791.0,414899.0,3214197.0,-3066744.0,7902023.0,2775186.0,0.56,0.7,-0.29,1.41,6.9,12.37,41.64,1.25,476.59,347.03,113.49,6.12,65.23,39.48,60.52,1115.35,49.97,2.57,-5.9,1.02,-522.59,622.59
11032017,1803189.0,9106166.0,28317986.0,2317056.0,9057146.0,7747805.0,7747805.0,642168.0,9074455.0,19260840.0,2095607.0,1813286.0,282321.0,511805.0,6789110.0,0.0,0.0,-229484.0,101000.0,1081543.0,1182543.0,403390.0,124980.0,-950610.0,7029533.0,2175513.0,0.61,0.69,-1.58,11.71,13.6,21.11,27.72,0.91,393.01,227.76,9.52,5.38,47.02,31.98,68.02,857.07,36.5,2.22,-2.96,13.96,56.73,43.27
11032018,1969663.0,11150914.0,31985629.0,3195396.0,11065810.0,7747805.0,7747805.0,703931.0,9672041.0,20919819.0,2092406.0,1803918.0,288488.0,392089.0,7955518.0,0.0,910.0,-103601.0,86716.0,427880.0,514596.0,-636001.0,473053.0,298426.0,7735152.0,1847995.0,0.57,0.54,-3.25,5.93,4.91,7.37,28.03,-3.2,348.97,199.81,26.77,5.21,52.9,34.6,65.4,778.94,36.98,2.02,-1.34,5.52,-10.29,110.29
11032019,2066897.0,10657604.0,38720634.0,3700460.0,15044409.0,7747805.0,7747805.0,847377.0,10660775.0,23676225.0,1884002.0,1685405.0,198597.0,633383.0,6957144.0,0.0,-724.0,-434786.0,125646.0,985771.0,1111417.0,-169188.0,-742176.0,1072611.0,10049179.0,312847.0,0.71,0.78,-0.53,8.85,12.87,20.4,5.65,-2.41,288.01,283.66,13.67,7.59,63.54,38.85,61.15,484.6,42.44,1.62,-5.61,12.72,40.52,59.48
11032020,3375981.0,11726520.0,40646227.0,3042465.0,15628878.0,7747805.0,7747805.0,960402.0,11653749.0,25017349.0,2058417.0,2202158.0,-143741.0,603155.0,8684055.0,0.0,94.0,822567.0,163580.0,2106042.0,2269622.0,530831.0,377364.0,445433.0,11000781.0,-245316.0,0.63,1.25,0.16,13.87,5.39,8.78,6.84,-0.55,385.43,380.0,8.31,6.39,62.47,38.45,61.55,545.39,43.97,1.44,10.62,27.18,38.81,61.19
11032021,3685347.0,11156660.0,40247651.0,2789328.0,14337418.0,7747805.0,7747805.0,1139296.0,11237099.0,25910233.0,2220254.0,2189455.0,30799.0,556435.0,8367332.0,0.0,-221.0,-525636.0,159902.0,819520.0,979422.0,-194716.0,2360264.0,-1671701.0,9905628.0,-787737.0,0.65,0.77,-0.67,6.13,4.54,7.21,-0.74,-2.95,399.98,392.63,18.26,5.7,55.33,35.62,64.38,640.26,38.23,1.16,-6.78,10.58,23.59,76.41
11032022,4463396.0,10395347.0,36454234.0,3431484.0,14454807.0,7747805.0,7747805.0,1238426.0,10566464.0,21999427.0,2253659.0,2121073.0,132586.0,527956.0,6963863.0,0.0,253.0,-395370.0,169438.0,-121302.0,48136.0,-391837.0,1188263.0,-226451.0,10173996.0,356009.0,0.65,0.7,-0.98,0.28,-9.0,-14.4,-9.25,-2.4,302.94,294.74,-441.99,6.26,65.71,39.65,60.35,607.19,46.25,1.44,-5.1,-1.57,38.185,-128.35
11042014,396132.0,2652681.0,19382756.0,2068617.0,3584786.0,6159697.0,6159697.0,28999.0,7984829.0,15797970.0,5819904.0,5275558.0,544346.0,365834.0,584064.0,37160.0,0.0,178512.0,10142.0,1468035.0,1478177.0,659966.0,-470658.0,-222743.0,999761.0,90306.0,0.87,1.06,3.31,145.75,9.74,11.93,60.96,0.52,128.23,106.29,0.73,0.17,22.69,18.49,81.51,275.41,6.33,0.0,2.9,23.83,55.77,44.23
11042015,395027.0,3040355.0,19970871.0,2461629.0,3970485.0,6282891.0,6282891.0,49272.0,8638396.0,16000386.0,5163751.0,4626191.0,537560.0,364277.0,578726.0,67033.0,0.0,173283.0,14594.0,1471598.0,1486192.0,847608.0,-613010.0,-235576.0,1387561.0,-41258.0,0.78,1.09,3.34,101.84,4.03,4.99,59.39,1.03,123.51,103.81,1.05,0.28,24.81,19.88,80.12,286.35,8.67,0.0,2.76,23.42,54.89,45.11
11042016,197262.0,3644849.0,20347150.0,2569341.0,3951027.0,6345720.0,6345720.0,47112.0,9650044.0,16396123.0,4622199.0,3979894.0,642305.0,375844.0,1075508.0,70875.0,0.0,266461.0,16732.0,1778522.0,1795254.0,741025.0,-444014.0,-494776.0,1539654.0,-623777.0,0.84,1.07,2.5,107.29,5.09,6.33,65.26,0.49,141.86,125.3,0.99,0.36,24.1,19.42,80.58,286.72,9.39,0.0,4.2,28.03,55.25,44.75
11042017,192742.0,3863038.0,21229208.0,2730633.0,4074447.0,6536092.0,6536092.0,46951.0,10109852.0,17154761.0,4405376.0,3867468.0,537908.0,387681.0,1132405.0,85467.0,0.0,150227.0,17782.0,1425214.0,1442996.0,646339.0,-180463.0,-470396.0,1840276.0,-578755.0,0.79,1.13,3.68,81.15,7.27,9.01,70.42,-0.49,141.47,125.9,1.27,0.4,23.75,19.19,80.81,290.62,10.73,0.0,2.3,21.81,49.07,50.93
11042018,269426.0,4058612.0,22576572.0,3435479.0,4747299.0,6536092.0,6536092.0,41265.0,10562324.0,17829273.0,4780994.0,4209912.0,571082.0,388436.0,623133.0,72968.0,3343.0,182646.0,21744.0,1127866.0,1149610.0,602424.0,-359822.0,-165918.0,2416304.0,-57935.0,0.65,1.14,3.08,52.87,3.27,4.09,67.59,-0.48,118.14,108.26,2.03,0.45,26.63,21.03,78.97,294.67,13.55,0.0,2.79,17.26,38.18,61.82
11042019,250642.0,4267262.0,23401933.0,3831854.0,5298887.0,6536092.0,6536092.0,41430.0,11013644.0,18103046.0,5005731.0,4418966.0,586765.0,415870.0,435408.0,68691.0,1315.0,170895.0,32908.0,1198678.0,1231586.0,749879.0,-409284.0,-359379.0,2785710.0,113157.0,0.67,1.23,3.53,37.43,4.17,5.33,67.65,0.38,111.36,103.16,2.82,0.54,29.27,22.64,77.36,292.89,15.39,0.0,2.61,18.34,42.44,57.56
11042020,294665.0,4391640.0,24102936.0,3795424.0,5317583.0,6536092.0,6536092.0,65822.0,11515783.0,18785353.0,5426217.0,4519186.0,907031.0,413889.0,596216.0,69195.0,989.0,493142.0,31401.0,1297514.0,1328915.0,1014179.0,-145585.0,-824571.0,2698875.0,74959.0,0.74,1.06,1.9,42.32,5.64,7.26,76.47,1.4,115.71,106.4,2.44,0.51,28.31,22.06,77.94,281.21,14.37,0.0,7.54,19.85,42.36,57.64
11042021,292032.0,5004661.0,25096822.0,4245043.0,5712346.0,6536092.0,6536092.0,66950.0,11884891.0,19384476.0,6079107.0,4947290.0,1131817.0,421615.0,759618.0,78683.0,-3208.0,710202.0,29292.0,1240262.0,1269554.0,1382211.0,-880319.0,-504525.0,3004036.0,-8158.0,0.68,1.04,1.71,43.34,5.37,6.92,91.92,2.51,117.89,110.16,2.57,0.41,29.47,22.76,77.24,281.31,15.5,0.0,10.87,18.98,39.93,60.07
11042022,784464.0,5648586.0,27811895.0,4751310.0,6285417.0,6536092.0,6536092.0,123499.0,13273714.0,21526478.0,7055789.0,5689489.0,1366300.0,525210.0,897276.0,92355.0,13916.0,841090.0,41671.0,2383329.0,2425000.0,1013067.0,48891.0,-569526.0,3289088.0,54003.0,0.64,1.05,1.69,58.19,9.16,11.85,99.07,1.22,118.88,109.84,1.88,0.54,29.2,22.6,77.4,272.09,15.28,0.0,12.87,36.46,51.97,48.03
11082014,261107.0,5561570.0,8363279.0,2333817.0,3748165.0,4047380.0,4047380.0,0.0,508990.0,4615114.0,5075583.0,4336946.0,738637.0,264255.0,3227753.0,0.0,0.0,474441.0,56307.0,473285.0,529592.0,831155.0,-199779.0,-588616.0,2210024.0,1807022.0,0.76,1.15,5.17,9.41,4.47,8.4,235.51,4.19,238.3,66.46,12.54,1.11,81.22,44.82,55.18,240.33,47.89,0.0,11.72,11.69,36.02,63.98
11082015,220129.0,5212763.0,7855502.0,1824743.0,3009838.0,4047380.0,4047380.0,8.0,728106.0,4845664.0,5021353.0,4115087.0,906266.0,281937.0,3388020.0,0.0,0.0,624343.0,42627.0,616324.0,658951.0,1018144.0,-134964.0,-924963.0,1561571.0,1164390.0,0.72,1.07,3.81,15.46,5.71,9.79,236.34,4.95,285.67,71.52,7.91,0.85,62.11,38.32,61.68,258.94,32.23,0.0,15.43,15.23,26.83,73.17
11082016,213090.0,5360762.0,7752644.0,2604897.0,2950808.0,4047380.0,4047380.0,8.0,696907.0,4801836.0,4251061.0,3588568.0,662493.0,236273.0,2755865.0,0.0,0.0,426326.0,31239.0,401330.0,432569.0,246301.0,-260675.0,7594.0,1926138.0,1543143.0,0.72,1.08,4.3,13.85,3.89,6.29,202.26,-0.65,205.8,44.71,8.92,0.73,61.45,38.06,61.94,262.3,40.11,0.0,10.53,9.92,22.99,77.01
11082017,251893.0,5121071.0,7236852.0,1925148.0,2808310.0,4047380.0,4047380.0,8.0,357972.0,4428542.0,3434454.0,3305953.0,128501.0,221218.0,3195923.0,0.0,0.0,-100344.0,30733.0,-119011.0,-88278.0,81037.0,249673.0,-291609.0,1880185.0,1476816.0,0.73,0.77,-11.65,-2.87,-1.72,-2.79,176.55,-1.05,266.01,52.27,-40.02,0.89,63.41,38.81,61.19,313.36,42.46,0.0,-2.48,-2.94,38.185,0.0
11082018,198802.0,4938529.0,7293497.0,1736069.0,3066499.0,4047380.0,4047380.0,8.0,182653.0,4226998.0,3330601.0,3283834.0,46767.0,218012.0,3202460.0,0.0,1594.0,-155142.0,32417.0,-191662.0,-159245.0,75746.0,-530453.0,400830.0,2289825.0,1905403.0,0.72,0.83,-7.14,-4.91,-2.71,-4.54,114.98,0.48,284.47,56.84,-18.52,0.97,72.55,42.04,57.96,289.61,54.17,0.0,-3.83,-4.74,38.185,0.0
11082019,233426.0,5087148.0,7328877.0,1617131.0,3007940.0,4047380.0,4047380.0,8.0,269466.0,4320937.0,3731696.0,3432815.0,298881.0,225119.0,3470017.0,0.0,4933.0,77882.0,39778.0,53914.0,93692.0,262747.0,133281.0,-361234.0,1977965.0,1613774.0,0.73,2.04,18.63,2.36,1.28,2.2,104.84,1.64,314.58,84.45,51.18,1.01,69.61,41.04,58.96,323.44,45.78,0.0,1.92,1.33,-32.25,132.25
11082020,320535.0,5284958.0,8027307.0,2151262.0,3370388.0,4047380.0,4047380.0,9.0,605001.0,4656919.0,4530172.0,3813497.0,716675.0,260241.0,3133696.0,0.0,2042.0,447475.0,31946.0,444408.0,476354.0,832057.0,-619702.0,-125262.0,1963437.0,1496145.0,0.88,1.08,4.74,14.91,5.17,8.84,78.56,4.74,245.67,72.33,7.65,0.67,72.37,41.99,58.01,258.23,42.16,0.0,11.06,10.98,27.77,72.23
11082021,220238.0,5118007.0,8041710.0,3032387.0,3396136.0,4047380.0,4047380.0,18.0,598884.0,4645574.0,3769022.0,3208996.0,560026.0,234899.0,2085620.0,0.0,3740.0,338569.0,32077.0,341312.0,373389.0,82123.0,-292671.0,112611.0,2412583.0,1962141.0,0.9,1.1,5.04,11.64,3.39,5.85,63.6,-1.39,168.78,38.87,11.14,0.79,73.1,42.23,57.77,209.01,51.93,0.0,8.37,8.43,7.38,92.62
11082022,269974.0,5919810.0,9661871.0,3488531.0,4756082.0,4047380.0,4047380.0,18.0,949376.0,4905789.0,4149253.0,3158473.0,990780.0,279804.0,2431279.0,0.0,3952.0,711429.0,44058.0,688022.0,732080.0,644673.0,-1069807.0,475405.0,3180900.0,2614098.0,0.78,1.07,2.76,16.62,5.68,10.53,61.78,2.56,169.69,45.15,7.15,1.08,96.95,49.23,50.77,198.64,64.84,0.0,17.58,17.0,44.29,55.71
11092014,699856.0,2767192.0,9283515.0,1840346.0,2251394.0,4210008.0,4210008.0,22299.0,1568770.0,7032121.0,5000089.0,4055891.0,944198.0,510219.0,926846.0,0.0,0.0,433979.0,38317.0,426820.0,465137.0,614266.0,-81436.0,-766843.0,1211177.0,283225.0,0.74,1.1,2.97,12.14,4.32,5.81,29.42,0.94,150.36,97.39,10.4,0.77,32.02,24.25,75.75,166.57,17.22,0.0,10.31,10.14,70.3,29.7
11092015,675075.0,2385481.0,8636326.0,946924.0,2248398.0,3789007.0,3789007.0,22299.0,1489929.0,6387928.0,4350645.0,3911089.0,439556.0,381758.0,1438557.0,0.0,0.0,57798.0,24906.0,11055.0,35961.0,506352.0,-36578.0,-531736.0,1245624.0,449566.0,0.59,1.76,16.11,1.44,-1.44,-1.93,53.28,3.45,251.92,151.96,-67.8,0.57,35.2,26.03,73.97,180.16,19.5,0.0,1.53,0.29,-321.54,421.54
11092016,746203.0,2784672.0,8643664.0,1239358.0,2314843.0,3789007.0,3789007.0,22299.0,1567993.0,6328821.0,4346147.0,3685954.0,660193.0,363498.0,1545314.0,0.0,0.0,296695.0,30050.0,209377.0,239427.0,607272.0,-465094.0,-100006.0,1242387.0,81858.0,0.58,1.11,3.96,7.97,0.19,0.26,97.0,4.45,224.69,145.6,14.83,0.69,36.58,26.78,73.22,190.52,19.63,0.0,7.83,5.53,76.47,23.53
11092017,488954.0,2977260.0,8576925.0,965063.0,1781849.0,3599557.0,3599557.0,22379.0,2021907.0,6795076.0,5375877.0,4119863.0,1256014.0,401192.0,2012197.0,0.0,0.0,854822.0,30310.0,897924.0,928234.0,588320.0,-75314.0,-717927.0,715887.0,-98422.0,0.63,1.04,2.03,30.62,8.08,10.6,128.58,4.44,308.5,216.41,4.12,0.56,26.22,20.77,79.23,209.54,10.54,0.0,23.75,24.95,92.68,7.32
11092018,552304.0,4533454.0,10172476.0,1983843.0,2482389.0,3419579.0,3419579.0,22452.0,2918682.0,7690087.0,6701130.0,4517299.0,2183831.0,429090.0,2549611.0,0.0,0.0,1754741.0,27285.0,1759056.0,1786341.0,996902.0,-430404.0,-466395.0,576460.0,-489686.0,0.52,1.02,1.54,65.47,12.62,16.33,182.43,6.73,228.52,185.61,2.14,0.41,32.28,24.4,75.6,240.23,7.5,0.0,51.31,51.44,67.44,32.56
11092019,874572.0,5683105.0,11191294.0,2256725.0,2561172.0,3419579.0,3419579.0,22551.0,3608235.0,8630122.0,7822895.0,5218440.0,2604455.0,537954.0,3426380.0,0.0,0.0,2066501.0,18487.0,2088692.0,2107179.0,2138329.0,-1067202.0,-704167.0,297244.0,-1967674.0,0.64,1.01,1.49,113.98,12.05,15.77,286.31,12.12,251.83,212.68,1.25,0.23,29.68,22.89,77.11,281.34,3.44,0.0,60.43,61.08,60.97,39.03
11092020,2276512.0,6572996.0,11811053.0,2162621.0,2270037.0,3419579.0,3419579.0,22651.0,4231187.0,9541016.0,7593294.0,4983512.0,2609782.0,507423.0,4410375.0,0.0,13054.0,2102359.0,2160.0,2118431.0,2120591.0,2147630.0,166803.0,-928006.0,0.0,-3532336.0,0.58,1.0,1.49,981.76,13.3,16.83,290.97,10.11,303.94,259.57,0.15,0.02,23.79,19.22,80.78,325.78,0.0,0.0,61.48,61.95,48.91,51.09
11092021,2643843.0,6746334.0,11702345.0,1749952.0,1849173.0,3419579.0,3419579.0,22962.0,4589070.0,9853172.0,7378229.0,5175302.0,2202927.0,445385.0,4996382.0,0.0,2796.0,1757542.0,375.0,1838974.0,1839349.0,1154211.0,42861.0,-823684.0,0.0,-3828823.0,0.61,1.0,1.63,4904.93,10.08,12.22,242.96,2.12,385.52,330.1,0.03,0.0,18.77,15.8,84.2,359.02,0.0,0.0,51.4,53.78,40.55,59.45
11092022,2767084.0,6560477.0,11490026.0,1629093.0,1826474.0,3411589.0,3411589.0,15644.0,4475164.0,9663552.0,6388338.0,5138589.0,1249749.0,338610.0,4931384.0,0.0,126.0,911139.0,870.0,992754.0,993624.0,1493858.0,-618317.0,-815920.0,0.0,-4399293.0,0.46,1.0,1.94,1142.1,5.3,6.3,203.2,4.44,402.71,335.14,0.17,0.0,18.9,15.9,84.1,350.73,0.0,0.0,26.71,29.1,31.63,68.37
11102014,314885.0,1788502.0,9602737.0,294502.0,743412.0,5720008.0,5720008.0,184916.0,1983703.0,8859325.0,2078224.0,1865890.0,212334.0,80394.0,1494000.0,0.0,0.0,131940.0,1668.0,130905.0,132573.0,93447.0,96001.0,-115863.0,0.0,-656778.0,1.01,1.01,1.16,79.48,2.71,2.95,75.65,-0.17,607.3,385.1,1.16,0.08,8.39,7.74,92.26,2626.22,0.0,0.0,2.31,2.29,19.3,80.7
11102015,496486.0,1963758.0,9382538.0,388568.0,742845.0,5720008.0,5720008.0,184834.0,2013075.0,8639693.0,1857289.0,1718202.0,139087.0,67805.0,1575190.0,0.0,0.0,71282.0,538.0,143959.0,144497.0,209846.0,185506.0,-213751.0,0.0,-781707.0,0.96,1.01,1.85,268.58,-1.1,-1.2,76.81,0.77,505.38,317.41,0.37,0.03,8.6,7.92,92.08,2472.26,0.0,0.0,1.25,2.52,20.55,79.45
11102016,447029.0,1998413.0,9208246.0,251953.0,567396.0,5720008.0,5720008.0,185044.0,2007235.0,8640850.0,1478515.0,1468244.0,10271.0,85574.0,1746460.0,0.0,0.0,-75303.0,268.0,217336.0,217604.0,-271014.0,330702.0,-109145.0,0.0,-648158.0,0.99,1.0,0.02,811.96,1.25,1.34,44.31,-3.15,793.17,379.09,0.13,0.02,6.57,6.16,93.84,3444.08,0.0,0.0,-1.32,3.8,47.24,52.76
11102017,369847.0,2117646.0,9365291.0,460946.0,785482.0,5720008.0,5720008.0,187952.0,2009757.0,8579809.0,1716725.0,1759930.0,-43205.0,93970.0,1656700.0,0.0,0.0,-137175.0,248.0,64015.0,64263.0,-160705.0,76964.0,6559.0,150000.0,-363860.0,0.92,1.0,0.51,259.13,0.92,0.99,-2.15,-1.78,459.41,198.35,0.42,0.01,9.16,8.39,91.61,3758.71,1.75,0.0,-2.4,1.12,6.85,93.15
11102018,214502.0,2029986.0,9247751.0,412748.0,735613.0,5720008.0,5720008.0,188057.0,2136831.0,8512138.0,1676187.0,1531733.0,144454.0,103957.0,1617238.0,0.0,2210.0,40497.0,1067.0,71241.0,72308.0,15927.0,2286.0,-173558.0,49985.0,-307512.0,1.05,1.03,3.05,67.77,0.6,0.66,-21.21,-0.35,491.82,181.77,1.61,0.06,8.64,7.95,92.05,3933.83,0.59,0.0,0.71,1.25,12.91,87.09
11102019,207931.0,2026192.0,9740348.0,661655.0,1169364.0,5720008.0,5720008.0,188162.0,2114087.0,8570984.0,1584940.0,1502651.0,82289.0,90798.0,1364537.0,0.0,-557.0,-8509.0,4941.0,43144.0,48085.0,177772.0,-244238.0,59895.0,200000.0,-253803.0,1.05,0.63,-7.77,9.73,1.03,1.14,-5.42,0.99,306.23,133.59,13.28,0.12,13.64,12.01,87.99,3790.91,2.33,0.0,-0.15,0.75,-72.64,172.64
11102020,176743.0,1963779.0,9865320.0,723920.0,1316601.0,5720008.0,5720008.0,188267.0,2093199.0,8548719.0,1590986.0,1523614.0,67372.0,97945.0,1239859.0,0.0,236.0,-30573.0,6126.0,7430.0,13556.0,110709.0,-81056.0,-60841.0,235000.0,-174410.0,1.06,0.83,-1.71,2.21,0.18,0.21,-22.15,0.44,271.27,114.7,28.04,0.11,15.4,13.35,86.65,3423.62,2.75,0.0,-0.53,0.13,-158.15,258.15
11102021,419504.0,2053373.0,10958500.0,1683431.0,2247791.0,5720008.0,5720008.0,188373.0,2176233.0,8710709.0,1846785.0,1712217.0,134568.0,122514.0,369942.0,0.0,-3007.0,12054.0,11102.0,149128.0,160230.0,266604.0,-1024470.0,1000627.0,1321969.0,653780.0,1.18,12.66,8.25,14.43,1.78,2.14,30.19,2.02,121.98,60.11,7.78,0.35,25.8,20.51,79.49,725.2,15.18,0.0,0.21,2.61,18.28,81.72
11102022,296374.0,2486102.0,11989689.0,2381025.0,3263021.0,5720008.0,5720008.0,188583.0,2211351.0,8726668.0,1794015.0,1672736.0,121279.0,152778.0,105077.0,0.0,-339.0,-31499.0,18010.0,109677.0,127687.0,-276638.0,-334915.0,488423.0,1949705.0,1095816.0,1.05,0.64,-2.95,7.09,0.71,0.93,15.1,-3.65,104.41,53.0,14.7,0.81,37.39,27.22,72.78,552.2,22.34,0.0,-0.55,1.92,61.62,38.38
12012014,2651159.0,21721623.0,39190068.0,22307990.0,28101511.0,5060629.0,5060629.0,688.0,2482597.0,11088557.0,25004846.0,17767496.0,7237350.0,6662137.0,-586367.0,230998.0,0.0,575213.0,217743.0,4168.0,221911.0,467211.0,-2785428.0,1970880.0,12726653.0,10075494.0,0.65,1.61,6.11,1.02,-0.79,-2.69,-21.96,0.61,97.37,25.69,585.19,1.47,253.43,71.71,28.29,94.12,114.77,0.12,11.37,0.08,38.185,0.0
12012015,3673570.0,21070703.0,36482806.0,20977239.0,28012259.0,5060629.0,5060629.0,688.0,519988.0,8470547.0,20219756.0,14669445.0,5550311.0,6927142.0,93464.0,204652.0,0.0,-1376831.0,449833.0,-2331543.0,-1881710.0,-477137.0,-254064.0,1384726.0,20118114.0,16444544.0,0.79,0.75,-0.91,-4.18,-6.15,-23.81,18.33,-1.86,100.45,29.71,-26.47,2.39,330.7,76.78,23.22,101.4,237.51,0.04,-27.21,-46.07,38.185,0.0
12012016,2344226.0,19715510.0,33867933.0,22986719.0,26778547.0,5060629.0,5060629.0,688.0,-361846.0,7089386.0,17074511.0,12488557.0,4585954.0,5973176.0,-3271209.0,242836.0,0.0,-1387222.0,576100.0,-1141986.0,-565886.0,-1145620.0,-804612.0,760163.0,20542298.0,18181432.0,0.87,0.71,-0.73,-0.98,-4.1,-18.53,5.81,-5.77,85.77,22.74,-95.04,3.38,377.73,79.07,20.93,78.12,289.76,0.0,-27.41,-22.57,38.185,0.0
12012017,2763793.0,19706970.0,32862642.0,19050319.0,25054726.0,5060629.0,5060629.0,688.0,258836.0,7807916.0,17749330.0,12195918.0,5553412.0,5219948.0,656651.0,245442.0,0.0,333464.0,519865.0,1079896.0,1599761.0,983571.0,1236167.0,-1112317.0,18791828.0,15765811.0,0.9,-1.79,6.78,3.08,2.16,9.67,8.6,4.27,103.45,31.09,39.24,2.94,320.89,76.24,23.76,108.01,240.68,0.0,6.59,21.34,100.0,0.0
12012018,2989575.0,8996892.0,21242697.0,11746178.0,15042255.0,5060629.0,5060629.0,31936.0,1234238.0,6200442.0,19436763.0,13398214.0,6038549.0,5525400.0,-2749286.0,245943.0,22356.0,513149.0,366206.0,992666.0,1358872.0,631986.0,2967686.0,-3526411.0,8616272.0,5597608.0,0.94,3.49,4.44,3.71,3.21,12.41,6.8,3.34,76.59,51.47,31.51,1.89,242.6,70.81,29.19,81.26,138.96,0.0,10.14,19.62,58.8,41.2
12012019,2221758.0,6536514.0,19096943.0,7290451.0,12153148.0,5060629.0,5060629.0,36103.0,2141842.0,6943795.0,20228119.0,14105933.0,6122186.0,5577580.0,-753937.0,235496.0,17482.0,544606.0,192079.0,1729597.0,1921676.0,1428433.0,574713.0,-2725798.0,6496178.0,4274420.0,1.0,1.54,4.3,10.0,5.7,17.49,24.08,4.73,89.66,68.42,12.77,0.88,175.02,63.64,36.36,103.0,93.55,0.0,10.76,34.18,50.0,50.0
12012020,1905431.0,5875356.0,18031521.0,6105443.0,11175733.0,5060629.0,5060629.0,36113.0,2003464.0,6855788.0,18650871.0,13206608.0,5444263.0,4849210.0,-230087.0,229180.0,3792.0,595053.0,150224.0,542888.0,693112.0,1873619.0,-628587.0,-1549962.0,5789122.0,3883691.0,0.95,1.34,4.1,4.61,3.17,8.52,63.41,5.3,96.23,73.73,22.89,0.81,163.01,61.98,38.02,110.38,84.44,0.0,11.76,10.73,49.89,50.11
12012021,1292071.0,5926571.0,17959094.0,5934906.0,10907041.0,5060629.0,5060629.0,36115.0,2232784.0,7052053.0,19817862.0,14035011.0,5782851.0,5138969.0,-8335.0,225589.0,2944.0,643882.0,115937.0,718296.0,834233.0,1140390.0,-839497.0,-900114.0,5299333.0,4007262.0,0.92,1.22,3.5,7.2,2.59,6.69,95.52,3.75,99.86,67.95,19.3,0.61,154.66,60.73,39.27,115.14,75.15,0.0,12.72,14.19,49.99,50.01
12012022,964499.0,5723029.0,17659407.0,6206831.0,10426751.0,5060629.0,5060629.0,36115.0,2332580.0,7232656.0,19972832.0,14474786.0,5498046.0,5163869.0,-483802.0,210338.0,-6.0,334177.0,120397.0,299800.0,420197.0,848680.0,-839368.0,-348318.0,5392179.0,4425410.0,0.85,1.56,5.46,3.49,2.44,6.09,90.75,2.53,92.21,58.15,35.68,0.63,144.16,59.04,40.96,112.24,74.55,0.0,6.6,5.92,49.87,50.13
12032014,727297.0,3275589.0,8310551.0,1453235.0,3160657.0,2400000.0,2400000.0,112965.0,1660939.0,5149894.0,6296547.0,4869090.0,1427457.0,922748.0,1822354.0,6766.0,0.0,504709.0,26597.0,533233.0,559830.0,714649.0,-387381.0,-258546.0,474924.0,-527973.0,0.74,1.05,1.31,21.05,6.74,10.81,91.63,4.5,225.4,106.69,6.94,0.42,61.37,38.03,61.97,173.78,9.22,3.75,21.03,22.22,10.09,89.91
12032015,1184617.0,3500653.0,8351162.0,1466270.0,3184513.0,2400000.0,2400000.0,112965.0,1652310.0,5166649.0,6632768.0,5002047.0,1630721.0,911475.0,2034383.0,6780.0,0.0,719246.0,15027.0,605915.0,620942.0,725123.0,34235.0,-331374.0,445000.0,-791712.0,0.71,1.02,1.19,41.32,3.98,6.43,167.74,3.96,238.75,120.91,3.18,0.23,61.64,38.13,61.87,184.04,8.61,1.16,29.97,25.25,9.99,90.01
12032016,1898270.0,3840797.0,8600546.0,1670553.0,3317674.0,2400000.0,2400000.0,112965.0,1816095.0,5282872.0,6346767.0,4615049.0,1731718.0,981637.0,2170244.0,7538.0,0.0,750081.0,10973.0,820963.0,831936.0,1064493.0,-81441.0,-212344.0,713000.0,-1281028.0,0.72,1.01,1.16,75.82,6.99,11.34,253.11,7.92,229.91,150.12,1.72,0.17,62.8,38.58,61.42,187.43,13.5,0.32,31.25,34.21,43.26,56.74
