compyear,cash and cash equivalents,current assets,total assets,current liabilities,total liabilities,common shares,share capital,total capital,retained earnings,total shareholder's equity,net operating income,cogs,operating income,operating expense,working capital,r&d expense,expected credit impairment (loss) profit - operating expense,operating profit,finance costs,net income before tax,net income before interest and tax,cash flow from operations,cash flow from investing activities,cash flow from financing activities,long-term and short-term borrowings,net liabilities,Tobins Q,financial leverage,operating leverage,interest coverage ratio,roa - comprehensive income,roe - comprehensive income,cash flow adequacy ratio,cash reinvestment ratio,current ratio,quick ratio,interest expense ratio,interest expense ratio (B),total liabilities/total net worth,debt ratio,net worth/assets,long-term funding ratio (A),debt dependency ratio,contingent liabilities to net worth,operating profit/paid-in capital ratio,pre-tax net profit/paid-in capital ratio,retention ratio,dividend payout ratio
11042015,-0.40811189164195005,0.016625751253857738,0.9896972161775087,0.2899700931530052,0.35458829884341775,1.3179797363430552,1.3175398076988472,-0.31435781097279375,0.9274647146491845,1.4155036222100197,0.29152330277781663,0.15939654943663947,-0.16332460423235157,-0.16435727683044404,-0.1999977599082086,0.333070832477401,0.028561309462593203,-0.03254443280183878,-0.0546188310114002,0.222826578506547,0.2030955504271411,0.04697012258627797,-0.02204978424812167,-0.08745719187488739,0.18384266494496063,-0.0762992467365776,-0.38198808397866374,-0.003970896492902318,0.005156608369103286,-0.002558368535064885,0.07539721251546133,-0.0989959191161373,-0.06229084546875107,-0.12343455377057813,-0.6901882932031744,-0.06795638163819404,-0.022977376191050645,-0.543360684010328,-1.1558603540238248,-1.2893452392194824,1.2734957663367321,-0.09532052155264571,-0.7742975437106446,-0.21082424769700436,-0.3157661471310167,0.15519554975739577,0.30778043630803636,0.0013069005364003642
11042016,-0.9452565605330554,0.16547051183613684,1.0033378805885915,0.31824110501948194,0.351460317261888,1.3253196587301779,1.324841783479472,-0.3159060553182624,1.0565757631657944,1.4360379626214128,0.21391048140262742,0.06768456774578063,-0.14435894564527904,-0.13748557101317058,-0.1501440980203069,0.35349394315529287,0.028561309462593203,-0.014023652503366884,0.003351588178380704,0.2823750173547922,0.2626415036441101,0.0321797149202633,0.00965987496206408,-0.15535347488469908,0.22600809318272716,-0.13251664322809742,-0.2105276252182322,-0.00475951631182403,-0.0030971837921068826,-0.0021960293228834465,0.20659959043436363,-0.01394414861296082,-0.0524226420206746,-0.16394724917316064,-0.4576862001659031,0.11335089353065768,-0.023001473763539046,-0.36782781831066536,-1.184086965812904,-1.3153162957725593,1.2971475013954137,-0.09401250564042869,-0.7357356385160111,-0.21082424769700436,-0.2790611604755818,0.2607887572418247,0.3201979128033967,0.000546842721143728
11042017,-0.9633384877668175,0.21269478591801028,1.034242269275167,0.35847600527814877,0.3710365371402085,1.346985800801526,1.3463930145695182,-0.3160221238425814,1.1150720189675387,1.4740035368814144,0.1804442645112159,0.050755742893895846,-0.16326141863085583,-0.11088001709546037,-0.14444637687440556,0.4234060989191667,0.028561309462593203,-0.0371630166210738,0.029489395092788383,0.2137899498609697,0.19473653932452997,0.018974474497927822,0.05982314315603402,-0.14899750730891867,0.3001019919848314,-0.12808267050690286,-0.3523687543490532,-0.0023938424836148953,0.008446652029534646,-0.003963492612227157,0.48165692451393505,0.16074220147236815,-0.04367192091924208,-0.23438134297152138,-0.462209041324526,0.11794602538078043,-0.022887919241506644,-0.28793257202962413,-1.1982800285155786,-1.3283234226176546,1.308970174180961,-0.08035920007872673,-0.6692011748648224,-0.21082424769700436,-0.327611637262068,0.11789677813696829,0.1111962552809131,0.01347642052414571
11042018,-0.7030202824789491,0.2526225137742474,1.0787903475368388,0.5106791672860418,0.46800157702621986,1.346985800801526,1.3463930145695182,-0.32018507531725277,1.1725288014459527,1.5063240887317755,0.23750765983568864,0.1013702867433371,-0.15724367282011967,-0.1092123723871006,-0.1955319324208646,0.364229200179291,0.1039905437976243,-0.030673509656230533,0.11734336255261288,0.1555876535923626,0.13768560428528154,0.012826270023088147,0.025568191673337196,-0.06904235214687537,0.41773086099047657,-0.0778363499349701,-0.8103163127344,-0.001999617224425112,0.0026219772236148018,-0.005981708681723915,-0.017411482999401373,-0.15506459165890032,-0.0484797476826076,-0.23368422402600572,-0.7669693513845093,-0.02745548948449822,-0.022567093952086902,-0.19455133183333712,-1.0867227121117347,-1.2246616069239535,1.2143288553642815,-0.06643397273092193,-0.5465725100066121,-0.21082424769700436,-0.314995892476397,0.01109291478750564,-0.23397896653370864,0.03571998525838404
11042019,-0.7590142314283959,0.29297638457481945,1.1046408216809351,0.5833109076439821,0.5374223317146721,1.346985800801526,1.3463930145695182,-0.3200624290809087,1.2297390586885732,1.51908207635123,0.2696891990475562,0.13095760834074008,-0.1544025186971596,-0.05084194535829487,-0.21442801811663795,0.34200254118690626,0.061045491680855046,-0.03302201934199879,0.3056484917441405,0.16949418090336535,0.15367829752576598,0.033411217728856635,0.016211839639188416,-0.11998441140728165,0.48141840283666737,-0.06670371943506379,-0.73873371755004,0.0015477366238173251,0.006998453653378447,-0.007152717298511676,0.09261476332423696,-0.07758299352579666,-0.04837802690743792,-0.17207371392091655,-0.8707253983319446,-0.07401971317900555,-0.02221729582733998,-0.042444159113375485,-0.9937182354061169,-1.1346593376467426,1.1314037101359098,-0.07252293736623783,-0.47625892115698626,-0.21082424769700436,-0.31962147829353255,0.0366474598022505,-0.10266879366691958,0.027093514677881212
11042020,-0.6337716226310166,0.31602379915815704,1.125811324551569,0.5769501975757169,0.5396423591284103,1.346985800801526,1.3463930145695182,-0.3029730881570754,1.293278780020782,1.5500266145251762,0.3264538348990495,0.14481788164385562,-0.09681598279914046,-0.05491810271309542,-0.19823858831725005,0.3446815092345666,0.05367549945525112,0.03040817251862455,0.2838399292838043,0.18885457285541773,0.1726123621531433,0.06995076878192685,0.0665686000501113,-0.2409235312455975,0.4671058066360017,-0.06865529640822404,-0.50492545368606,-0.0051538496875234985,-0.009122827372486247,-0.006774944149063185,0.2753821499399856,0.046041641881851586,-0.033327655059398185,-0.09517622661005024,-0.8032366531693282,-0.044174027921835016,-0.022387421680039342,-0.09103533695703628,-1.0266186887012736,-1.1670105572600933,1.161289781984313,-0.11372489348222813,-0.5144274752967736,-0.21082424769700436,-0.19547372576252037,0.07215694443473097,-0.10518014258700835,0.027256361360930226
11042021,-0.6407063109627841,0.42011885890938144,1.15467986904278,0.6515762835589726,0.5847215686177243,1.346985800801526,1.3463930145695182,-0.3022237828450167,1.339912497659921,1.5762519329325662,0.4069688631828992,0.20186308522395724,-0.05678485160562232,-0.03913636201263931,-0.18181945581601097,0.39227088797631093,-0.2604393762642025,0.07243869488191003,0.2517351524690568,0.17764665073800046,0.1610711909922898,0.1202605403351192,-0.07176296017005393,-0.15789368200898038,0.5158380322938619,-0.07331069329813995,-0.7037733497839891,-0.005942563754876685,-0.011057946521282254,-0.006697018073400032,0.24155996951223813,0.024027387486836943,-0.0065391448793407116,-0.00853484870176347,-0.7706551679397253,-0.010676597119309876,-0.02232959411709648,-0.2687007348194665,-0.9869881346231204,-1.1279758253019512,1.1252186253551721,-0.1133626139391754,-0.47225441401276413,-0.21082424769700436,-0.11358005822209247,0.05172810328212447,-0.18064109719655694,0.03218720503359655
11042022,0.11401446750891729,0.5154882647523362,1.2274741688137323,0.7268525088525689,0.6447302666456413,1.346985800801526,1.3463930145695182,-0.267589384313986,1.514863075720687,1.6635815620731842,0.5135474907909178,0.29355522768432774,-0.015284442867817636,0.14698806683170887,-0.16800657478895745,0.4529512618541246,0.3018341887942537,0.09761401755447141,0.41750711434900123,0.39867353915261117,0.3827946065095049,0.06979784222180672,0.1121467404108993,-0.17481127588460238,0.5577893194340248,-0.06973665857308231,-0.846962963665708,-0.00554819880939288,-0.011262478164443708,-0.0055912762747935075,0.7247049688116936,0.3511538161761064,0.0060218527466682804,-0.1089687771961505,-0.7561190920823782,-0.0134817873592491,-0.02263173916727011,-0.042444159113375485,-0.9960836919788193,-1.1368879187716239,1.133465270673076,-0.1474967374069402,-0.4802844528990778,-0.21082424769700436,-0.06489646245095074,0.4500403060150882,0.20815733644050427,0.007439649930641419
11082014,-0.7273092859824937,0.5033117902744142,0.32037492124903316,0.25480796790591154,0.3178663984110613,0.9689538016297576,0.9697732396147897,-0.3604159968735751,-0.14845492038787156,0.345421747650592,0.27941865963427126,0.11946072015777981,-0.12700003794058504,-0.44327627425674293,0.06445301469641618,-1.5983133752904428,0.028561309462593203,0.02676698612024414,0.5651404129083651,0.025129019071105835,0.014943902523338808,0.04469165947020092,0.05610232923477487,-0.17977381176236154,0.3785743836021757,0.015060030232675109,-0.44254646470050046,-0.0016054071180094027,0.022585447448396308,-0.009527642427944249,0.12962733566915355,0.12050921618439822,0.2593819931301432,0.12654340112611684,0.32785925323182935,-0.49995342666298137,-0.017146091273390368,0.6082112508274908,0.05634344151447948,0.05720439462947978,-0.023297174488849194,-0.27785553349978137,0.26275006004302054,-0.21082424769700436,-0.09284909629984492,-0.12317353056497256,-0.2986117733443106,0.040060199238008236
11082015,-0.8598327140973774,0.45233252812125957,0.26960747030138515,0.09303599204415824,0.17738799506311875,0.9689538016297576,0.9697732396147897,-0.36036319490121305,-0.11722697661725674,0.3883220342893731,0.2718760333714379,0.08763275273739422,-0.09695269554089524,-0.3865584256218504,0.08038019035364502,-1.5983133752904428,0.028561309462593203,0.055860008833405285,0.42843384060279177,0.05401080709093934,0.040878201402543446,0.07049600074342034,0.06863060232037617,-0.26685168373893303,0.23179697042956904,-0.015456757827880713,-0.5692016675487491,-0.00475951631182403,0.009697709691323341,-0.008969517474220673,0.28416803732488166,0.21255010520636985,0.2609836316408609,0.1888446292452278,0.57327285099759,-0.4286842976768314,-0.019698914497040868,0.36350025305968314,-0.2273638199286525,-0.28451373039139305,0.31768858663423116,-0.19890881032098087,-0.018833277186762334,-0.21082424769700436,-0.0030216766729102666,-0.037328207588348594,-0.5575680467039483,0.05829438019069073
11082016,-0.8851213621845799,0.4744029405704126,0.2588786465607413,0.3273191162030142,0.16465222189023104,0.9689538016297576,0.9697732396147897,-0.36036319490121305,-0.12164676785741796,0.38033190506811526,0.15568110661816123,0.007322809864594316,-0.14071490822684815,-0.5418180784272978,0.0175241518243247,-1.5983133752904428,0.028561309462593203,0.017381232273328655,0.28144155819350614,0.010484253346722493,-0.004668883466959371,-0.03780602111085597,0.04442900124737378,-0.021586398672858515,0.3194153728993276,0.0025712936032042956,-0.5692016675487491,-0.004365198605601237,0.014381374294699075,-0.009114278093803378,0.058215886431605864,-0.016507537368907595,0.19572406624450142,-0.2454881105990007,0.11874718325289747,-0.8858952499512833,-0.01915935116493291,0.22443629840966903,-0.23855294609554048,-0.2982931127921347,0.33127948624308756,-0.18545028623478935,0.1333934964258339,-0.21082424769700436,-0.1218903007724691,-0.16690388283623592,-0.6572602624706385,0.065811125807371
11082017,-0.7551535899953846,0.4383143718374532,0.20257404712134244,0.12818028560646877,0.13278883646688652,0.9689538016297576,0.9697732396147897,-0.36036319490121305,-0.17029279240246978,0.3090444378143412,0.008850134792374788,-0.03900141777758573,-0.23885493711216124,-0.600098181405193,0.061289134119457446,-1.5983133752904428,0.028561309462593203,-0.10416152627712863,0.27387990945873353,-0.1320156794154816,-0.1407954122204679,-0.06215634801231492,0.18393073712321126,-0.10220580295106461,0.30916961951294936,-0.0005763653059704936,-0.5368214593680266,-0.016596704241091803,-0.18994733324949467,-0.011003464398145014,-0.5769977776588414,-0.527586096323789,0.14723555366958915,-0.2729110531139399,0.47844943477266944,-0.7336389826171736,-0.031860824939413494,0.4057484345052017,-0.20564406695131848,-0.2585692888798296,0.2920651730357578,-0.005291963292697367,0.174346657964807,-0.21082424769700436,-0.45798321743444687,-0.530887962034216,-0.23382779924232044,-0.10873007422850135
11082018,-0.9391926128950492,0.409575933412462,0.20897254960736433,0.06038579841315631,0.18937191125053118,0.9689538016297576,0.9697732396147897,-0.36036319490121305,-0.19615351348966226,0.26791680134514373,-0.01210206754123378,-0.042734582282607673,-0.25455507519057735,-0.6130522741793367,0.06193892534416555,-1.5983133752904428,0.06720995910400575,-0.12447915552667628,0.29864031936522634,-0.16871774515105692,-0.17865541257985387,-0.06295596090328998,-0.006591922117598883,0.1307170769178394,0.3940671589550878,0.019703382992229432,-0.5692016675487491,-0.014228028633115041,-0.12392448657392537,-0.011367321313056719,-0.6755598569193437,-0.6059932193731632,0.034302050154153926,-0.16468797532119447,0.5677346350642399,-0.6520239561426446,-0.027813363336995058,0.48485823597667926,-0.06368465346084658,-0.08831720235664853,0.12283211324830998,-0.0838717923279256,0.35590264253153014,-0.21082424769700436,-0.4970485612073959,-0.5955517003967754,-0.23382779924232044,-0.10873007422850135
11082019,-0.8142429945543167,0.4330588306992685,0.21294098666730954,0.013929121122175215,0.17698253491761018,0.9689538016297576,0.9697732396147897,-0.36036319490121305,-0.18326057057505854,0.2873337667001053,0.06572035042189533,-0.01789932795712815,-0.207012202528821,-0.584601880159458,0.08852692724800654,-1.5983133752904428,0.1357312010474249,-0.05179348772939195,0.3952102856832501,-0.06225951853709839,-0.07503286466336057,-0.03542613745064411,0.14197362580772976,-0.12047025314668193,0.33073097929315887,0.005919266665723,-0.5368214593680266,0.033425810086890655,0.13957356156816877,-0.010255781341131535,-0.25381989583604186,-0.26930898676867576,0.01622744662637272,-0.07666314371396539,0.6980831740671707,-0.2675357169383223,0.008630963887092644,0.5219408582163237,-0.10743810869397186,-0.14088746169162425,0.17528803629179268,0.025723247479905596,0.22935481850817804,-0.21082424769700436,-0.33745109606056706,-0.3926481506364433,-1.195546938420499,0.1689608704069983
11082020,-0.5688262706808851,0.4631825780108513,0.2871836801412096,0.2011682686769114,0.2499700278268487,0.9689538016297576,0.9697732396147897,-0.36035776002170206,-0.1347152100129501,0.3533634672416262,0.1998882203605017,0.04251453814033163,-0.13095116691741757,-0.45671268650019886,0.05510317664196486,-1.5983133752904428,0.07689648857512038,0.02150996164466683,0.29183014034287685,0.01926228664859521,0.004201334683424728,0.04481661403044278,-0.023300330757818316,-0.05824015922616659,0.32758399842205527,0.00034130451361634326,-0.10408432644647765,-0.004365198605601237,0.01854734091809527,-0.00901870662235326,0.2165761020093241,0.1495040097937505,-0.02973416959433894,0.17156516301032834,0.3700865527322971,-0.4177518552471325,-0.019836034669223908,0.147030351016781,-0.06631556872825269,-0.09094282845797579,0.12545625036446484,-0.20178218272907616,0.1692162897006265,-0.21082424769700436,-0.10894062843826743,-0.14064241369395664,-0.5323541854233969,0.05644555404406967
11082021,-0.8594476551154404,0.4378412370056481,0.2886380846305343,0.4278627169737829,0.25484208711638695,0.9689538016297576,0.9697732396147897,-0.36031330831867026,-0.1355877666753633,0.3512155857574484,0.07256205193089502,-0.0554886845602033,-0.1592480142542556,-0.5469713214484534,-0.049230496875074845,-1.5983133752904428,0.11203208610164565,0.0001890215050653725,0.2937330036072337,-0.0018040710234195297,-0.01671471025523258,-0.061992466179971485,0.0383249764176106,0.018353665266323947,0.4170494725838265,0.022378372767953958,-0.05304362974472037,-0.003576609898504278,0.02136792302859025,-0.009317141635516663,-0.002835214878126132,-0.044608930827434994,-0.05522294725468252,-0.2958949096266547,-0.18003077108947202,-1.0224113117951532,-0.01793827969739383,0.2964114188798463,-0.05568324352139135,-0.07834256645425935,0.11285909567892206,-0.4307624221519653,0.32367316510961935,-0.21082424769700436,-0.17494922782303335,-0.20422674374981323,-0.9949474449679098,0.09582825703379119
11082022,-0.7014473333109922,0.552172352148449,0.43599433934331777,0.5208625901962962,0.4691711096429916,0.9689538016297576,0.9697732396147897,-0.36031330831867026,-0.0860855482276397,0.39916208648056556,0.13888262644053426,-0.06420924491758495,-0.08186978748285212,-0.3931971253236784,-0.014787672283807585,-1.5983133752904428,0.11629171348973116,0.07267522637794403,0.4443970890432555,0.06839179893742289,0.055448436822311827,0.0187415181612397,-0.1067580351924827,0.16006289785493535,0.5422350485560328,0.05298174495969691,-0.38198808397866374,-0.00475951631182403,-0.0005217078522933515,-0.008866611508246957,0.2804018035903285,0.26205489052075354,-0.05828452539264244,-0.004576387521608855,-0.17167916336614455,-0.8763468206858032,-0.020097568809417873,0.5832428895552733,0.24642133546074307,0.2862878075233182,-0.2560654610201864,-0.488188333968874,0.4967286372883195,-0.21082424769700436,0.048616438251977,0.004920249457422398,-0.044123198479924484,0.0233182749910943
11092014,0.027739842094960658,-0.06157901485756124,0.4041847778530658,0.09861989162272013,-0.010167763071676774,1.0022733113594648,1.0030166833726493,-0.3352591008040147,-0.0003219715775588137,0.7134882878846712,0.26889784979341635,0.07895170910154417,-0.09017804976800112,0.1225982052073,-0.16504146948600495,-1.5983133752904428,0.028561309462593203,0.018875858536703823,0.37736043130625907,0.015682295812878624,0.0019320925174009776,0.014485756440191105,0.07909535294430116,-0.22599193531547979,0.12985768032367564,-0.058178850943446055,-0.50492545368606,-0.003576609898504278,0.0015444422270430667,-0.009270785016135173,0.11110130704456622,-0.0471546921466321,-0.11086945645177784,-0.13025114708624524,-0.36299608549528184,-0.12961211712796963,-0.018350328095122936,0.2729879679213451,-0.9046521771626896,-1.0452607535488174,1.048369736039904,-0.6941521605804589,-0.4121947468559629,-0.21082424769700436,-0.12727318291428744,-0.16143466706054993,0.8641987307403347,-0.0321511358320716
