compyear,cash and cash equivalents,current assets,total assets,current liabilities,total liabilities,common shares,share capital,total capital,retained earnings,total shareholder's equity,net operating income,cogs,operating income,operating expense,working capital,r&d expense,expected credit impairment (loss) profit - operating expense,operating profit,finance costs,net income before tax,net income before interest and tax,cash flow from operations,cash flow from investing activities,cash flow from financing activities,long-term and short-term borrowings,net liabilities,Tobins Q,financial leverage,operating leverage,interest coverage ratio,roa - comprehensive income,roe - comprehensive income,cash flow adequacy ratio,cash reinvestment ratio,current ratio,quick ratio,interest expense ratio,interest expense ratio (B),total liabilities/total net worth,debt ratio,net worth/assets,long-term funding ratio (A),debt dependency ratio,contingent liabilities to net worth,operating profit/paid-in capital ratio,pre-tax net profit/paid-in capital ratio,retention ratio,dividend payout ratio,tcri,cluster
12352023,-1.864055461,-1.128219865,-0.233384113,0.150909158,0.033039625,-0.029061089,-0.029661758,-0.186675866,-0.125209831,-0.442283265,-2.272229978,-1.257640128,-0.259655786,-2.620815005,-0.39986165,-1.550764644,-0.088879823,-0.069858783,0.336293982,-0.053831752,-0.067723461,-0.099640658,0.052781022,0.108475943,0.382879009,0.001141024,2.100942563,-0.041909274,-0.017166448,-0.010112873,0.79090731,1.006005462,-0.143418941,-0.545169657,-2.925001725,-0.982582092,-0.005545912,2.133812096,0.529005343,0.618336892,-0.599365089,1.132069994,0.998726067,-0.210824248,-0.397860337,-0.261411595,-0.696652757,0.068887728,8,0
12352024,-2.007282617,-0.289315792,0.132752174,0.317210609,0.175712961,0.027691547,0.027344814,-0.167220138,-0.08340852,0.137263735,-2.062372344,-1.211442661,-0.256484744,-2.066970113,-0.312905836,-1.598313375,-0.104389192,-0.071092313,0.385594055,-0.14354141,-0.148563792,-0.083846471,0.006572673,0.161183157,0.473635035,-0.038550998,1.615803845,-0.006336945,-0.008818553,-0.010964082,3.290946712,3.593557945,-0.151613251,-0.273591011,-1.431126012,-0.307468134,-0.030049229,2.113860558,0.070448952,0.074419666,-0.040673687,1.389833169,0.615893433,-0.210824248,-0.40366678,-0.756706132,-2.055857559,1.575813614,8,0
12362023,-1.342881793,-1.18602707,-0.339451959,-0.547189781,-0.312846537,-0.729172808,-0.734372356,-0.325550309,-0.076779906,-0.233409011,-0.376880518,-0.454961649,-0.163339856,0.145499808,-0.249068533,-0.008093571,0.028561309,-0.065220703,-0.214618132,-0.066399415,-0.085641476,-0.033913626,0.074228888,-0.056395374,-0.047180911,-0.04077263,-0.504925454,0.109516269,0.067840049,-0.010014083,-0.890946311,-0.72691746,0.018570475,0.024047302,-0.834309359,-0.429363245,0.001917514,-0.159061541,-0.284632741,-0.352970352,0.385085297,-0.681249749,-0.036459137,-0.210824248,-0.347869123,-0.317359289,-1.499217532,0.543648226,6,0
12362024,-1.715656275,-1.084331362,-0.278813973,-0.445836235,-0.254970928,-0.729172808,-0.734372356,-0.325550309,-0.06021623,-0.181399097,-0.360819774,-0.432795073,-0.168483759,0.203769198,-0.251767225,0.100876929,0.028561309,-0.086762845,-0.038586711,-0.085813406,-0.100479404,-0.074240286,0.07066486,0.004471263,0.019976412,-0.031276148,-0.63545589,-0.006336945,-0.008818553,-0.010639747,0.199123704,0.096888291,-0.04997058,-0.262680356,-0.919154311,-0.561695724,-0.045457976,0.236793634,-0.253128815,-0.315795384,0.348524316,-0.792717921,0.048994974,-0.210824248,-0.56347717,-0.52771767,-0.233827799,-1.688713901,6,0
13152023,0.899541349,0.736984019,0.562273323,-0.797464471,-0.765355149,-0.545916926,-0.549662876,-0.215300486,0.791084398,1.068458846,-0.303616337,-0.342957324,-0.197171277,-0.229137151,0.44415237,-1.598313375,-0.3594629,-0.064975568,-0.758411941,0.003612181,-0.017419756,0.004133538,0.214067469,-0.190731366,-0.598848491,-0.680740448,-0.810316313,-0.000422867,0.04009363,0.001619419,0.180458718,-0.082632086,-0.09064217,-0.218956846,2.328367173,2.370590297,-0.023143112,-1.135980066,-2.331699943,-2.086672899,1.966298439,0.484628236,-1.445831558,-0.210824248,-0.349699389,0.464456642,-0.496434249,0.186076927,5,0
13152024,0.883984848,0.613299767,0.481909521,-0.659970268,-0.670667234,-0.545916926,-0.549662876,-0.20634209,0.789746192,0.964720446,-0.306727134,-0.329808051,-0.208830614,-0.164917281,0.32281544,-1.598313375,0.116472045,-0.094851994,-0.735301768,-0.018163196,-0.039107963,-0.034155263,0.155079452,-0.156712918,-0.621334922,-0.56237925,-0.669351206,-0.006336945,-0.008818553,-0.001926663,-1.063909931,-0.724806674,-0.096990728,-0.329912082,2.028704739,2.019319055,-0.022945043,-1.205425585,-2.110466861,-1.978433714,1.87713217,0.321937696,-1.437193674,-0.210824248,-0.607507145,0.224558532,-1.168204351,0.355432319,5,0
13232023,0.414599193,-0.110435756,-0.036447821,-0.673222152,0.065436331,-0.657488902,-0.662099794,-0.306450247,-0.003755071,-0.066034865,-0.016561892,-0.153766702,-0.144870954,-0.028388763,-0.052674581,0.270216202,-0.100795076,-0.024722877,0.276342528,-0.025775016,-0.040782571,-0.001672764,0.044767598,-0.101696235,0.284452462,-0.047917672,-0.183353814,-0.000817032,0.097060252,-0.009635027,-0.070586437,-0.074424012,0.015908178,0.109447637,1.170845754,1.105139042,-0.015635046,0.512815953,0.131244614,0.147840111,-0.114993134,-0.453834324,0.448896003,-0.210824248,0.184331905,0.1846862,-1.133650977,0.125768317,5,0
13232024,0.264165529,-0.125272638,-0.12295452,-0.496698089,-0.012479544,-0.657488902,-0.662099794,-0.300252561,0.018094988,-0.142581727,-0.167600677,-0.246556182,-0.183213743,-0.171522282,-0.074897011,0.26708202,-0.130905335,-0.053993439,0.233516725,-0.011840628,-0.027497124,-0.029153282,0.004959661,-0.059626147,0.260042759,-0.063873025,-0.352368754,-0.006336945,-0.008818553,-0.009340428,0.52125723,0.50307253,0.017345332,-0.058799549,0.826047677,0.880074572,-0.018888378,0.708323183,0.093706091,0.102563944,-0.069122138,-0.328931433,0.469992775,-0.210824248,-0.200184037,0.351594349,1.107316119,-0.046632445,5,0
13242023,-0.672795879,-1.135645802,-1.424422604,-1.269786606,-1.519520335,-0.933765621,-0.940782906,-0.358310709,-0.187026802,-1.068309845,-0.84900583,-0.696259237,-0.225946475,-0.911383874,-0.197996517,-0.159825563,0.033588674,-0.059435629,-1.694168356,-0.06435942,-0.085781221,-0.061945248,0.085944685,-0.029064614,-1.938877275,-0.118509256,0.369588644,-0.007520183,-0.009529055,0.030053751,-0.083810059,-0.1985972,0.064208185,0.07461682,0.914292242,0.902199689,-0.02331923,-1.391803372,-1.157430984,-1.291037269,1.275038531,-0.125408251,-1.726119046,-0.210824248,-0.248317179,-0.268667282,0.555440666,-0.01370689,6,0
13242024,-0.767226524,-1.217550575,-1.46365377,-1.384972069,-1.656076049,-0.933765621,-0.940782906,-0.358310709,-0.188650235,-1.071978634,-0.940135971,-0.730603594,-0.235939643,-0.953042498,-0.201226985,-0.185030006,0.02922177,-0.069914448,-1.428902146,-0.073871035,-0.095305494,-0.068215736,0.083765976,-0.029514248,-1.938877275,-0.113479724,-0.266045982,-0.006336945,-0.008818553,-0.009120627,-0.292930095,-0.329462651,0.057136435,-0.098248319,1.028215751,0.993335357,-0.022140145,-1.352979564,-1.340882104,-1.452934865,1.421437208,-0.173937312,-1.726119046,-0.210824248,-0.408113927,-0.421142945,-1.339022509,0.320420961,6,0
13252023,-0.149311659,-0.452149723,-0.566338247,-2.100181259,-2.061724834,-0.751873478,-0.757264728,-0.354356632,0.045546508,-0.079929082,-1.344374735,-0.868739527,-0.264104917,-2.018598553,-0.08852466,-0.258935352,0.028561309,-0.085198436,-1.854835762,-0.069648786,-0.091099114,-0.055628562,-0.004823417,-0.040335649,-1.938877275,-0.228805269,0.446209111,-0.007520183,-0.067990522,0.032413994,-0.311161103,-0.349107607,0.086871409,-0.067357279,2.755681796,3.029342744,-0.023297384,-1.391803372,-2.758941667,-2.250592614,2.097055434,-0.222316246,-1.726119046,-0.210824248,-0.551347078,-0.361381646,-1.423161691,0.431976106,6,0
13252024,-0.232362615,-0.463263667,-0.601766222,-2.269473245,-2.146089144,-0.751873478,-0.757264728,-0.354200465,0.031385725,-0.112210283,-1.487186302,-0.904796747,-0.277274006,-2.122093841,-0.089362264,-0.320569379,0.028561309,-0.096666584,-1.923381861,-0.106032703,-0.129423665,-0.066828659,0.08101056,-0.038368377,-1.938877275,-0.228331253,-0.156560177,-0.006336945,-0.008818553,-1.538729294,-0.576997778,-0.480702768,0.099827545,-0.201174787,2.911152662,3.268727546,-0.023386987,-1.391803372,-2.816913357,-2.268916213,2.111287904,-0.175700661,-1.726119046,-0.210824248,-0.661502076,-0.710068228,-0.233827799,-0.402570035,6,0
13392023,-0.15424841,-0.451657874,-0.038920923,-0.404103135,-0.332203038,-0.953380453,-0.960582487,0.163092162,0.072812038,0.228325374,-0.3368469,-0.464135116,-0.135851208,-0.369176196,-0.167742827,0.347696767,-4.796947294,0.012598891,0.016892301,0.039484348,0.021357474,0.041879543,-0.039676962,-0.182618644,-0.120663808,-0.090885847,0.160262474,-0.005942564,-0.008717204,-0.007540583,0.599493704,0.322022072,0.069644636,0.354729027,0.119385351,0.347588576,-0.021731424,0.352637182,-0.842997608,-0.981199571,0.988475201,-0.772071946,-0.481753545,-0.210824248,0.902229931,1.242010628,0.107558195,0.01370439,5,0
13392024,-0.140004495,-0.575245709,-0.088372532,-0.638717792,-0.600412535,-0.953380453,-0.960582487,0.163098853,0.093184303,0.260805525,-0.376154646,-0.501264547,-0.135716058,-0.2559857,-0.164837937,0.349272621,-1.273549926,0.004912146,-0.135473833,0.025724761,0.006602022,0.034921838,0.028604349,-0.12994085,-0.228509124,-0.098769186,-0.104084326,-0.006336945,-0.008818553,-0.00690316,0.458714426,0.164713271,0.0404902,0.293456957,0.434118415,0.554402734,-0.022002517,0.063565757,-1.27484563,-1.396428442,1.370619421,-0.785918079,-0.671099111,-0.210824248,0.780885265,1.049870107,-0.173567615,0.031721777,5,0
13422023,-0.089050331,-0.341510926,-0.485227281,-0.659981483,-0.539458422,-1.010212094,-1.017390953,-0.032385849,-0.092223896,-0.298597249,-0.188547002,-0.361630222,-0.109974224,-0.612563774,-0.115966176,0.286482237,0.028561309,0.054122563,-0.684197927,0.061983646,0.040848452,0.002636145,0.04718578,-0.126525495,-0.207054766,-0.083810195,1.933752101,-0.007520183,-0.013626736,0.005893212,1.763579334,1.275060147,-0.025820014,0.154334142,0.825728866,0.510847845,-0.023185298,-0.452806315,-0.563128025,-0.676704377,0.699523851,-0.368419168,-0.285104748,-0.210824248,1.626646514,1.624276121,-0.396117638,0.046749171,5,0
13422024,-0.038730629,-0.236841143,-0.395490708,-0.59023716,-0.425202153,-0.870210032,-0.876609618,-0.032613785,-0.083584235,-0.238401224,-0.202594006,-0.355877906,-0.123575513,-0.55249742,-0.096622967,0.382678675,0.028561309,0.036457789,-0.587379697,0.05047177,0.029564383,-0.016808608,0.068594845,-0.082373377,-0.104458133,-0.072392066,1.732582054,-0.006336945,-0.008818553,0.00147039,1.401809808,0.998115556,-0.046783193,-0.12722448,0.842651474,0.504290052,-0.023100394,-0.347395401,-0.455111904,-0.553309236,0.580520143,-0.32831505,-0.138677914,-0.210824248,1.188307191,1.301683127,-0.655997677,0.065713613,5,0
14102023,-0.2983044,-1.399912588,-1.32922199,-2.290902013,-1.586003149,-1.19873582,-1.208398634,-0.335208337,-0.16107207,-0.940645414,-1.690039681,-1.080680576,-0.251929225,-1.595192798,-0.200396416,-0.542336614,0.028514609,-0.073063047,-1.556725324,-0.069279034,-0.090706355,-0.069599868,0.084461342,-0.039108178,-1.938877275,-0.125378798,1.363144815,-0.007914629,-0.036010967,0.002781734,-0.282624401,-0.3249247,-0.011919424,-0.280376882,2.252903712,2.358744015,-0.023029418,-1.241198968,-1.380338628,-1.48618144,1.451191461,0.554809061,-1.726119046,-0.210824248,-0.452819498,-0.331053576,-1.182081778,0.15810686,6,0
14102024,-0.227804452,-1.363484625,-1.329107743,-2.444281161,-1.642028702,-1.19873582,-1.208398634,-0.335208337,-0.158633302,-0.926675699,-1.654433981,-1.087850208,-0.247995468,-1.751189991,-0.197032522,-0.5142848,0.028561309,-0.064372092,-1.307015701,-0.064051209,-0.085410951,-0.070149307,0.10290668,-0.029961336,-1.938877275,-0.127084389,1.210764166,-0.006336945,-0.008818553,-0.000353591,-0.085010753,-0.208312567,-0.009546054,-0.148307282,2.468589595,2.625858908,-0.023029418,-0.912989907,-1.47026775,-1.558789692,1.515785271,0.689259796,-1.726119046,-0.210824248,-0.316536669,-0.233661095,-0.906259451,0.086818104,6,0
14132023,-1.848495449,-1.593793216,-0.784813546,-0.816979521,-0.396587292,-0.178278499,-0.179635881,-0.360415997,-0.309497221,-0.956293457,-0.354999697,-0.278648174,-0.293199541,-1.847821673,-0.252725368,-1.598313375,0.028561309,-0.117429639,0.093642348,-0.139305505,-0.153851716,-0.068051797,0.092716747,-0.034764489,-0.001331786,-0.033219726,-0.210527625,-0.012649268,-0.024117389,-0.011472961,-0.925072576,-0.895446088,0.095207441,-0.150551105,-0.847537279,-1.005000867,-0.027650157,0.539908058,0.422785175,0.494922013,-0.470948654,-0.765966015,0.651764361,-0.210824248,-0.689867125,-0.798436181,-0.233827799,-0.108730074,7,0
14132024,-2.035774773,-1.197126734,-0.700280361,-0.660026347,-0.27773633,-0.178278499,-0.179635881,-0.360415997,-0.318777484,-0.975846029,-0.259435447,-0.232511494,-0.259195265,-1.992774497,-0.238844451,-1.598313375,0.028561309,-0.077176827,0.074541529,-0.084842833,-0.097340148,-0.114643828,0.089685587,0.025980279,0.052368118,-0.028926282,0.068625784,-0.006336945,-0.008818553,-0.010569556,-0.49638894,-0.495719448,0.120483078,-0.323280963,-0.552760989,-0.878725133,-0.065893631,0.37424091,0.643564269,0.748358547,-0.735717667,-0.664116277,0.791779487,-0.210824248,-0.443670224,-0.488211963,-0.233827799,-0.108730074,7,0
14142023,-1.093770738,-0.828855293,-0.199931239,-0.551562275,-0.341312691,0.395682979,0.396505317,-0.360415997,-0.06989317,0.0018224,-1.146136396,-0.795922989,-0.255745295,-1.554835737,-0.211307362,-0.153401825,0.028561309,-0.081172714,-0.109383974,-0.068319346,-0.086896506,-0.06563342,0.084476861,-0.036301065,-0.132915856,-0.076657435,0.182427521,-0.006336945,-0.008818553,-0.010174509,-0.141155941,-0.208312567,0.036057913,-0.213298614,-0.178006276,-0.093686878,-0.006447477,1.206733171,-0.599483831,-0.717846657,0.738963245,-0.439050698,-0.355469192,-0.210824248,-0.435699509,-0.396102118,-1.261293513,0.231136635,6,0
14142024,-1.021181189,-0.912239844,-0.227298616,-0.73129222,-0.428633045,0.395682979,0.396505317,-0.360415997,-0.067382347,0.009891218,-1.193176479,-0.836432299,-0.250612056,-1.496047881,-0.20478252,-0.204603478,0.028561309,-0.073579627,-0.194894703,-0.061239438,-0.080397163,-0.056156991,0.128404829,-0.078167284,-0.227260785,-0.090364141,0.808127205,-0.006336945,-0.008818553,-0.009799545,-0.182571543,-0.242610486,0.113439018,-0.124193118,0.106193048,0.182746891,-0.015142706,1.105410678,-0.742561269,-0.874676024,0.888175096,-0.401028942,-0.519819349,-0.210824248,-0.40839249,-0.355306417,-0.934181039,0.089511358,6,0
14162023,-0.838093825,-0.888064648,-0.180435029,-1.053263135,-0.524708972,0.213161109,0.213509383,-0.313783531,-0.020028144,0.116499157,-1.527567204,-1.050495738,-0.24282053,-1.155532865,-0.18155239,-1.598313375,0.050394234,-0.072197625,-0.306269779,-0.041894289,-0.061650843,-0.036567184,0.047280116,-0.034875212,-0.104310278,-0.056609355,-0.960478236,-0.022916467,-0.008818553,-0.008573436,-0.43349531,-0.414532294,0.033353096,0.086739591,0.824204155,0.189852568,-0.020314977,1.271514008,-1.005938907,-1.146363558,1.142226154,2.317674626,-0.382838917,-0.210824248,-0.406165981,-0.214589661,-1.067415601,0.104939931,7,0
14162024,-1.181538792,-0.963698393,0.009015438,-0.825649674,-0.332493763,0.213161109,0.213509383,-0.313790634,-0.011877067,0.294989449,-1.458586621,-1.02570223,-0.240133365,-1.169168029,-0.203475763,-1.598313375,-0.019302286,-0.067238588,-0.083858461,-0.026123251,-0.044716033,-0.052189582,-0.005363719,0.048350801,0.044317749,-0.038661499,-1.039270233,-0.006336945,-0.008818553,-0.008794516,1.825872538,1.11759569,0.204717331,-0.142309021,0.238123864,-0.412131917,-0.019878073,1.570582517,-0.91873571,-1.059104699,1.061270445,2.380072079,-0.25885122,-0.210824248,-0.382585382,-0.113861473,-0.489014468,0.053310153,7,0
14172023,0.086105086,-0.224030771,-0.398468536,-0.594339094,-0.549012642,0.239883621,0.240314578,-0.360415997,-0.168653296,-0.169315099,-0.542270172,-0.585228168,-0.170251133,0.229833483,-0.092805545,-0.61931532,0.050114596,-0.096782362,0.03517849,-0.104690202,-0.118691865,0.000298359,0.130225847,-0.230099787,-0.166036916,-0.174416624,-0.381988084,-0.015017515,-0.110879597,-0.01094708,-0.515972431,-0.477868114,-0.181655103,0.867886616,0.868926829,0.931728927,-0.030924951,0.678839991,-0.723428059,-0.853896354,0.868509063,0.445410158,-0.298407094,-0.210824248,-0.508722169,-0.54576936,-0.233827799,-0.43681687,7,0
14172024,0.032253671,-0.497557742,-0.588820498,-1.073456393,-0.908791382,0.239883621,0.240314578,-0.360415997,-0.19697629,-0.269421568,-1.108514282,-0.830800581,-0.237215085,-0.111791497,-0.121477314,-0.558256416,0.132411456,-0.160113877,-0.272947423,-0.149850422,-0.171498474,-0.064182012,0.155413102,-0.106186449,-0.356772706,-0.185647317,-0.504925454,-0.006336945,-0.008818553,-0.013864761,-1.104782872,-0.81821484,-0.164825944,-0.12722448,1.363972133,1.453805525,-0.024998941,0.822210608,-1.142989644,-1.277507733,1.262695392,0.396827198,-0.571000978,-0.210824248,-0.7767715,-0.722246412,-0.233827799,-0.108730074,7,0
14182024,0.272003929,-0.610868403,-0.063398691,-2.538024434,0.353530057,-1.360921124,-1.372358452,-0.348900696,-0.531354621,-0.796752283,-3.241793339,-1.388779351,-0.266185627,-1.579545097,-0.114572784,-1.598313375,0.028561309,-0.086332027,0.789962071,-0.064493294,-0.067057208,-0.26854773,0.085092303,0.260238822,0.577781866,0.041885191,0.091992402,-0.006336945,-0.008818553,-0.01035663,-0.331522552,-0.26399816,-0.395842897,-0.823408937,3.059290679,3.271695822,0.03981806,2.183613772,1.528606032,1.604651988,-1.662830085,0.67897764,1.819024373,-0.210824248,-0.652773269,-0.222708087,2.062557674,-0.108730074,9,0
14232023,-0.428430101,-1.027070642,-0.515135761,-2.134539607,-1.406569503,-0.538527903,-0.542218808,-0.277742394,-0.11723745,-0.079199088,-2.010242142,-1.079276946,-0.27811151,-2.427186154,-0.171267673,-1.598313375,0.023576184,-0.093286994,-1.610359038,-0.053849627,-0.075244959,-0.051973783,0.13019251,-0.134559508,-1.938877275,-0.139855238,0.160262474,-0.007914629,-0.038053882,0.043548072,0.692343807,0.20988378,0.147628779,0.043243389,2.360152718,2.306480946,-0.023330075,-1.391803372,-2.009881238,-1.923592774,1.831233599,0.818565392,-1.726119046,-0.210824248,-0.593485776,-0.182623076,-0.840565256,0.080835608,7,0
14232024,-1.325564439,-1.061099202,-0.429792057,-2.62015083,-1.56580671,-0.538527903,-0.542218808,-0.277742394,-0.114574231,0.02989067,-2.102971888,-1.119013443,-0.273965,-2.445396148,-0.171630404,-1.598313375,0.028561309,-0.089015473,-1.404468621,-0.059744555,-0.081118675,-0.066431325,0.045101668,-0.040503022,-1.938877275,-0.142781015,0.309566028,-0.006336945,-0.008818553,0.008530065,1.24724009,0.514804553,0.138559628,-0.211169343,2.861938671,3.06429329,-0.023271645,-1.391803372,-2.307616537,-2.076054899,1.957641217,0.838912022,-1.726119046,-0.210824248,-0.55844381,-0.251863651,-1.081638443,0.107235489,7,0
