compyear,cash and cash equivalents,current assets,total assets,current liabilities,total liabilities,common shares,share capital,total capital,retained earnings,total shareholder's equity,net operating income,cogs,operating income,operating expense,working capital,r&d expense,expected credit impairment (loss) profit - operating expense,operating profit,finance costs,net income before tax,net income before interest and tax,cash flow from operations,cash flow from investing activities,cash flow from financing activities,long-term and short-term borrowings,net liabilities,Tobins Q,financial leverage,operating leverage,interest coverage ratio,roa - comprehensive income,roe - comprehensive income,cash flow adequacy ratio,cash reinvestment ratio,current ratio,quick ratio,interest expense ratio,interest expense ratio (B),total liabilities/total net worth,debt ratio,net worth/assets,long-term funding ratio (A),debt dependency ratio,contingent liabilities to net worth,operating profit/paid-in capital ratio,pre-tax net profit/paid-in capital ratio,retention ratio,dividend payout ratio,tcri,cluster
11032014,1.149712289,1.138752342,1.360614113,0.497155455,1.156214238,1.469540767,1.46821462,-0.06237899,0.895725677,1.571828907,0.102713486,0.02779047,-0.221771399,0.067917401,0.68630181,-1.598313375,0.028561309,-0.16341238,1.232741329,-0.072289777,-0.05200697,-0.006798636,-0.319067977,0.592670806,1.210156493,0.069524868,-0.738733718,-0.024497196,-0.046175848,-0.010411534,-0.700111792,-0.620032481,-0.096142632,-0.247561192,0.939843107,0.881390828,0.038946225,1.67589584,-0.034142877,-0.05211415,0.086604459,0.891761052,0.431306946,-0.210824248,-0.482516086,-0.428450134,-2.25130594,2.004433805,6,1
11032015,0.746900931,1.001369643,1.216516326,-0.023830395,1.11009579,1.469540767,1.46821462,-0.048179205,0.893538251,1.30571528,-0.123307654,-0.104049316,-0.304294121,0.041887,0.651318904,-1.598313375,0.028561309,0.013987843,1.326544115,-0.03215251,-0.006992937,-0.029567568,-0.052262631,-0.267097593,1.18230072,0.166348004,-0.738733718,0.041285348,-0.027880758,-0.010313837,-1.914291966,-1.599609402,-0.043382469,-0.173546032,1.597246789,1.263078208,0.012496415,1.86507497,0.223924614,0.258864715,-0.228026127,0.972206537,0.648668742,4.818912166,-0.252333557,-0.359444817,0.66799997,-0.02045329,6,1
11032016,0.928918114,0.909398867,1.1833408,0.14712178,0.952559179,1.467718337,1.466404155,-0.04362985,0.888680537,1.405609555,-0.052144401,-0.084174182,-0.245155146,0.19015463,0.483925556,-1.598313375,0.028561309,-0.239043851,1.228366756,-0.056754866,-0.037784896,-0.013632302,1.310782827,-0.81330828,0.999184924,0.060509957,-1.162420504,-0.019360996,-0.032699124,-0.010367476,0.434539228,0.386515183,-0.09148153,-0.106675793,1.19391231,1.082756831,0.05832313,1.770097575,-0.175921656,-0.223145155,0.257008194,1.022324926,0.294587312,4.818912165,-0.557852001,-0.401606986,-1.731454772,0.934456781,6,1
11032017,0.736257032,0.882096486,1.240166013,0.250057632,0.872226159,1.467718337,1.466404155,-0.034056074,0.983188387,1.570909538,-0.322736519,-0.340871641,-0.210075714,0.125214295,0.417410787,-1.598313375,0.028561309,-0.152338177,0.868548211,0.146473313,0.144115694,-0.015268872,0.139010351,-0.273468185,0.936328254,0.032420205,-0.960478236,-0.01975597,-0.048436365,-0.009310634,1.308424402,0.998832656,-0.113508844,-0.132518013,0.971971692,0.684692167,-0.018833889,1.716937625,-0.51607399,-0.623255354,0.648107804,0.842027545,0.066770419,4.818912163,-0.471808583,-0.067903976,0.371553715,-0.002587351,6,1
11032018,0.801563536,1.033052986,1.325203556,0.462581234,0.995751509,1.467718337,1.466404155,-0.010382117,1.059376752,1.639796763,-0.323744517,-0.343211472,-0.208934231,-0.101191894,0.532683254,-1.598313375,0.051856139,-0.105362334,0.78715868,0.015898206,0.011922421,-0.304616775,0.265783502,0.090565119,0.987623186,0.016994654,-1.12068848,-0.02568296,-0.070114758,-0.009871592,0.184188863,0.053183822,-0.113028733,-0.414715385,0.828170307,0.560141985,-0.008378646,1.702844213,-0.394568767,-0.482554519,0.51180787,0.772740397,0.075909835,4.818912158,-0.425504812,-0.278819196,-1.139281798,0.128915295,6,1
11032019,0.837142367,0.999564951,1.456276125,0.560084087,1.18351439,1.467718337,1.466404155,0.042796564,1.185017037,1.74259689,-0.392664584,-0.373523022,-0.22565599,0.303687917,0.43402505,-1.598313375,-0.027876861,-0.230351272,0.987908082,0.127583635,0.130219463,-0.133066,-0.046129353,0.39709779,1.132381249,-0.056711273,-0.602076308,-0.01620188,-0.035533646,-0.009581579,1.211397332,0.948001279,-0.145759878,-0.363470896,0.583984578,0.892653842,-0.016495423,1.847427183,-0.203494906,-0.256452772,0.289972898,0.395467251,0.174005495,4.818912064,-0.549279269,-0.097990627,-0.162466881,0.030992751,6,1
11032020,1.197126659,1.070148466,1.489115977,0.430061599,1.20667563,1.467718337,1.466404155,0.083193428,1.310716686,1.788205602,-0.334536917,-0.249997888,-0.318231511,0.262943155,0.604621367,-1.598313375,0.031546755,0.094057823,1.136675187,0.345506859,0.353276693,0.002766991,0.230560296,0.148259253,1.183966945,-0.095595399,-0.884196709,0.002335876,-0.027544234,-0.009112465,0.244061653,0.145542279,-0.144164946,-0.238556609,0.948781396,1.168024242,-0.019486514,1.786722981,-0.221307137,-0.277627416,0.310891788,0.494830981,0.199757833,4.81891179,-0.119689505,0.241443941,-0.214876203,0.034449905,6,1
11032021,1.261021041,1.033433498,1.482462718,0.372542346,1.154220798,1.467718337,1.466404155,0.144910383,1.258028952,1.817185394,-0.284556447,-0.252792935,-0.257696111,0.195501449,0.573352486,-1.598313375,0.013194227,-0.265218271,1.123652621,0.094629197,0.104336678,-0.142196826,0.980848415,-0.458554142,1.124251912,-0.148732079,-0.810316313,-0.016596704,-0.037209948,-0.009851184,0.138286044,0.042798382,-0.153553262,-0.398586039,0.992780244,1.198695562,-0.013761572,1.741436581,-0.34797705,-0.428058097,0.458652362,0.623804659,0.099294478,4.818908628,-0.583959435,-0.15052603,-0.642045742,0.064640357,6,1
11032022,1.40014908,0.981068548,1.415211,0.509906097,1.159186807,1.467718337,1.466404155,0.178105454,1.173054045,1.681646657,-0.274662704,-0.268024074,-0.238080642,0.151375614,0.434689329,-1.598313375,0.035884236,-0.215280586,1.156898859,-0.13316264,-0.084964885,-0.213906522,0.533432486,-0.085050436,1.139371973,-0.054579382,-0.810316313,-0.019360996,-0.040974464,-0.010510369,-1.268534519,-1.014476233,-0.161336713,-0.362816777,0.649726209,0.928850213,-0.084893812,1.778879967,-0.168211305,-0.214166185,0.248109273,0.58188571,0.236893799,4.81891179,-0.5342432,-0.483455029,-0.233827799,-0.978855874,6,1
11042015,-0.408111892,0.016625751,0.989697216,0.289970093,0.354588299,1.317979736,1.317539808,-0.314357811,0.927464715,1.415503622,0.291523303,0.159396549,-0.163324604,-0.164357277,-0.19999776,0.333070832,0.028561309,-0.032544433,-0.054618831,0.222826579,0.20309555,0.046970123,-0.022049784,-0.087457192,0.183842665,-0.076299247,-0.381988084,-0.003970896,0.005156608,-0.002558369,0.075397213,-0.098995919,-0.062290845,-0.123434554,-0.690188293,-0.067956382,-0.022977376,-0.543360684,-1.155860354,-1.289345239,1.273495766,-0.095320522,-0.774297544,-0.210824248,-0.315766147,0.15519555,0.307780436,0.001306901,5,1
11042016,-0.945256561,0.165470512,1.003337881,0.318241105,0.351460317,1.325319659,1.324841783,-0.315906055,1.056575763,1.436037963,0.213910481,0.067684568,-0.144358946,-0.137485571,-0.150144098,0.353493943,0.028561309,-0.014023653,0.003351588,0.282375017,0.262641504,0.032179715,0.009659875,-0.155353475,0.226008093,-0.132516643,-0.210527625,-0.004759516,-0.003097184,-0.002196029,0.20659959,-0.013944149,-0.052422642,-0.163947249,-0.4576862,0.113350894,-0.023001474,-0.367827818,-1.184086966,-1.315316296,1.297147501,-0.094012506,-0.735735639,-0.210824248,-0.27906116,0.260788757,0.320197913,0.000546843,5,1
11042017,-0.963338488,0.212694786,1.034242269,0.358476005,0.371036537,1.346985801,1.346393015,-0.316022124,1.115072019,1.474003537,0.180444265,0.050755743,-0.163261419,-0.110880017,-0.144446377,0.423406099,0.028561309,-0.037163017,0.029489395,0.21378995,0.194736539,0.018974474,0.059823143,-0.148997507,0.300101992,-0.128082671,-0.352368754,-0.002393842,0.008446652,-0.003963493,0.481656925,0.160742201,-0.043671921,-0.234381343,-0.462209041,0.117946025,-0.022887919,-0.287932572,-1.198280029,-1.328323423,1.308970174,-0.0803592,-0.669201175,-0.210824248,-0.327611637,0.117896778,0.111196255,0.013476421,5,1
11042018,-0.703020282,0.252622514,1.078790348,0.510679167,0.468001577,1.346985801,1.346393015,-0.320185075,1.172528801,1.506324089,0.23750766,0.101370287,-0.157243673,-0.109212372,-0.195531932,0.3642292,0.103990544,-0.03067351,0.117343363,0.155587654,0.137685604,0.01282627,0.025568192,-0.069042352,0.417730861,-0.07783635,-0.810316313,-0.001999617,0.002621977,-0.005981709,-0.017411483,-0.155064592,-0.048479748,-0.233684224,-0.766969351,-0.027455489,-0.022567094,-0.194551332,-1.086722712,-1.224661607,1.214328855,-0.066433973,-0.54657251,-0.210824248,-0.314995892,0.011092915,-0.233978967,0.035719985,5,1
11042019,-0.759014231,0.292976385,1.104640822,0.583310908,0.537422332,1.346985801,1.346393015,-0.320062429,1.229739059,1.519082076,0.269689199,0.130957608,-0.154402519,-0.050841945,-0.214428018,0.342002541,0.061045492,-0.033022019,0.305648492,0.169494181,0.153678298,0.033411218,0.01621184,-0.119984411,0.481418403,-0.066703719,-0.738733718,0.001547737,0.006998454,-0.007152717,0.092614763,-0.077582994,-0.048378027,-0.172073714,-0.870725398,-0.074019713,-0.022217296,-0.042444159,-0.993718235,-1.134659338,1.13140371,-0.072522937,-0.476258921,-0.210824248,-0.319621478,0.03664746,-0.102668794,0.027093515,5,1
11042020,-0.633771623,0.316023799,1.125811325,0.576950198,0.539642359,1.346985801,1.346393015,-0.302973088,1.29327878,1.550026615,0.326453835,0.144817882,-0.096815983,-0.054918103,-0.198238588,0.344681509,0.053675499,0.030408173,0.283839929,0.188854573,0.172612362,0.069950769,0.0665686,-0.240923531,0.467105807,-0.068655296,-0.504925454,-0.00515385,-0.009122827,-0.006774944,0.27538215,0.046041642,-0.033327655,-0.095176227,-0.803236653,-0.044174028,-0.022387422,-0.091035337,-1.026618689,-1.167010557,1.161289782,-0.113724893,-0.514427475,-0.210824248,-0.195473726,0.072156944,-0.105180143,0.027256361,5,1
11042021,-0.640706311,0.420118859,1.154679869,0.651576284,0.584721569,1.346985801,1.346393015,-0.302223783,1.339912498,1.576251933,0.406968863,0.201863085,-0.056784852,-0.039136362,-0.181819456,0.392270888,-0.260439376,0.072438695,0.251735152,0.177646651,0.161071191,0.12026054,-0.07176296,-0.157893682,0.515838032,-0.073310693,-0.70377335,-0.005942564,-0.011057947,-0.006697018,0.24155997,0.024027387,-0.006539145,-0.008534849,-0.770655168,-0.010676597,-0.022329594,-0.268700735,-0.986988135,-1.127975825,1.125218625,-0.113362614,-0.472254414,-0.210824248,-0.113580058,0.051728103,-0.180641097,0.032187205,5,1
11042022,0.114014468,0.515488265,1.227474169,0.726852509,0.644730267,1.346985801,1.346393015,-0.267589384,1.514863076,1.663581562,0.513547491,0.293555228,-0.015284443,0.146988067,-0.168006575,0.452951262,0.301834189,0.097614018,0.417507114,0.398673539,0.382794607,0.069797842,0.11214674,-0.174811276,0.557789319,-0.069736659,-0.846962964,-0.005548199,-0.011262478,-0.005591276,0.724704969,0.351153816,0.006021853,-0.108968777,-0.756119092,-0.013481787,-0.022631739,-0.042444159,-0.996083692,-1.136887919,1.133465271,-0.147496737,-0.480284453,-0.210824248,-0.064896462,0.450040306,0.208157336,0.00743965,5,1
11082014,-0.727309286,0.50331179,0.320374921,0.254807968,0.317866398,0.968953802,0.96977324,-0.360415997,-0.14845492,0.345421748,0.27941866,0.11946072,-0.127000038,-0.443276274,0.064453015,-1.598313375,0.028561309,0.026766986,0.565140413,0.025129019,0.014943903,0.044691659,0.056102329,-0.179773812,0.378574384,0.01506003,-0.442546465,-0.001605407,0.022585447,-0.009527642,0.129627336,0.120509216,0.259381993,0.126543401,0.327859253,-0.499953427,-0.017146091,0.608211251,0.056343442,0.057204395,-0.023297174,-0.277855533,0.26275006,-0.210824248,-0.092849096,-0.123173531,-0.298611773,0.040060199,7,1
11082015,-0.859832714,0.452332528,0.26960747,0.093035992,0.177387995,0.968953802,0.96977324,-0.360363195,-0.117226977,0.388322034,0.271876033,0.087632753,-0.096952696,-0.386558426,0.08038019,-1.598313375,0.028561309,0.055860009,0.428433841,0.054010807,0.040878201,0.070496001,0.068630602,-0.266851684,0.23179697,-0.015456758,-0.569201668,-0.004759516,0.00969771,-0.008969517,0.284168037,0.212550105,0.260983632,0.188844629,0.573272851,-0.428684298,-0.019698914,0.363500253,-0.22736382,-0.28451373,0.317688587,-0.19890881,-0.018833277,-0.210824248,-0.003021677,-0.037328208,-0.557568047,0.05829438,6,1
11082016,-0.885121362,0.474402941,0.258878647,0.327319116,0.164652222,0.968953802,0.96977324,-0.360363195,-0.121646768,0.380331905,0.155681107,0.00732281,-0.140714908,-0.541818078,0.017524152,-1.598313375,0.028561309,0.017381232,0.281441558,0.010484253,-0.004668883,-0.037806021,0.044429001,-0.021586399,0.319415373,0.002571294,-0.569201668,-0.004365199,0.014381374,-0.009114278,0.058215886,-0.016507537,0.195724066,-0.245488111,0.118747183,-0.88589525,-0.019159351,0.224436298,-0.238552946,-0.298293113,0.331279486,-0.185450286,0.133393496,-0.210824248,-0.121890301,-0.166903883,-0.657260262,0.065811126,6,1
11082017,-0.75515359,0.438314372,0.202574047,0.128180286,0.132788836,0.968953802,0.96977324,-0.360363195,-0.170292792,0.309044438,0.008850135,-0.039001418,-0.238854937,-0.600098181,0.061289134,-1.598313375,0.028561309,-0.104161526,0.273879909,-0.132015679,-0.140795412,-0.062156348,0.183930737,-0.102205803,0.30916962,-0.000576365,-0.536821459,-0.016596704,-0.189947333,-0.011003464,-0.576997778,-0.527586096,0.147235554,-0.272911053,0.478449435,-0.733638983,-0.031860825,0.405748435,-0.205644067,-0.258569289,0.292065173,-0.005291963,0.174346658,-0.210824248,-0.457983217,-0.530887962,-0.233827799,-0.108730074,7,1
11082018,-0.939192613,0.409575933,0.20897255,0.060385798,0.189371911,0.968953802,0.96977324,-0.360363195,-0.196153513,0.267916801,-0.012102068,-0.042734582,-0.254555075,-0.613052274,0.061938925,-1.598313375,0.067209959,-0.124479156,0.298640319,-0.168717745,-0.178655413,-0.062955961,-0.006591922,0.130717077,0.394067159,0.019703383,-0.569201668,-0.014228029,-0.123924487,-0.011367321,-0.675559857,-0.605993219,0.03430205,-0.164687975,0.567734635,-0.652023956,-0.027813363,0.484858236,-0.063684653,-0.088317202,0.122832113,-0.083871792,0.355902643,-0.210824248,-0.497048561,-0.5955517,-0.233827799,-0.108730074,7,1
11082019,-0.814242995,0.433058831,0.212940987,0.013929121,0.176982535,0.968953802,0.96977324,-0.360363195,-0.183260571,0.287333767,0.06572035,-0.017899328,-0.207012203,-0.58460188,0.088526927,-1.598313375,0.135731201,-0.051793488,0.395210286,-0.062259519,-0.075032865,-0.035426137,0.141973626,-0.120470253,0.330730979,0.005919267,-0.536821459,0.03342581,0.139573562,-0.010255781,-0.253819896,-0.269308987,0.016227447,-0.076663144,0.698083174,-0.267535717,0.008630964,0.521940858,-0.107438109,-0.140887462,0.175288036,0.025723247,0.229354819,-0.210824248,-0.337451096,-0.392648151,-1.195546938,0.16896087,7,1
11082020,-0.568826271,0.463182578,0.28718368,0.201168269,0.249970028,0.968953802,0.96977324,-0.36035776,-0.13471521,0.353363467,0.19988822,0.042514538,-0.130951167,-0.456712687,0.055103177,-1.598313375,0.076896489,0.021509962,0.29183014,0.019262287,0.004201335,0.044816614,-0.023300331,-0.058240159,0.327583998,0.000341305,-0.104084326,-0.004365199,0.018547341,-0.009018707,0.216576102,0.14950401,-0.02973417,0.171565163,0.370086553,-0.417751855,-0.019836035,0.147030351,-0.066315569,-0.090942828,0.12545625,-0.201782183,0.16921629,-0.210824248,-0.108940628,-0.140642414,-0.532354185,0.056445554,6,1
11082021,-0.859447655,0.437841237,0.288638085,0.427862717,0.254842087,0.968953802,0.96977324,-0.360313308,-0.135587767,0.351215586,0.072562052,-0.055488685,-0.159248014,-0.546971321,-0.049230497,-1.598313375,0.112032086,0.000189022,0.293733004,-0.001804071,-0.01671471,-0.061992466,0.038324976,0.018353665,0.417049473,0.022378373,-0.05304363,-0.00357661,0.021367923,-0.009317142,-0.002835215,-0.044608931,-0.055222947,-0.29589491,-0.180030771,-1.022411312,-0.01793828,0.296411419,-0.055683244,-0.078342566,0.112859096,-0.430762422,0.323673165,-0.210824248,-0.174949228,-0.204226744,-0.994947445,0.095828257,6,1
11082022,-0.701447333,0.552172352,0.435994339,0.52086259,0.46917111,0.968953802,0.96977324,-0.360313308,-0.086085548,0.399162086,0.138882626,-0.064209245,-0.081869787,-0.393197125,-0.014787672,-1.598313375,0.116291713,0.072675226,0.444397089,0.068391799,0.055448437,0.018741518,-0.106758035,0.160062898,0.542235049,0.052981745,-0.381988084,-0.004759516,-0.000521708,-0.008866612,0.280401804,0.262054891,-0.058284525,-0.004576388,-0.171679163,-0.876346821,-0.020097569,0.58324289,0.246421335,0.286287808,-0.256065461,-0.488188334,0.496728637,-0.210824248,0.048616438,0.004920249,-0.044123198,0.023318275,6,1
11092014,0.027739842,-0.061579015,0.404184778,0.098619892,-0.010167763,1.002273311,1.003016683,-0.335259101,-0.000321972,0.713488288,0.26889785,0.078951709,-0.09017805,0.122598205,-0.165041469,-1.598313375,0.028561309,0.018875859,0.377360431,0.015682296,0.001932093,0.014485756,0.079095353,-0.225991935,0.12985768,-0.058178851,-0.504925454,-0.00357661,0.001544442,-0.009270785,0.111101307,-0.047154692,-0.110869456,-0.130251147,-0.362996085,-0.129612117,-0.018350328,0.272987968,-0.904652177,-1.045260754,1.048369736,-0.694152161,-0.412194747,-0.210824248,-0.127273183,-0.161434667,0.864198731,-0.032151136,6,1
11102022,-0.629304387,-0.151347718,0.605405061,0.268010056,0.22923026,1.247574555,1.247473714,-0.23221935,0.087165792,0.89993588,-0.424638732,-0.376844799,-0.240225685,-0.932143583,-0.247849866,-1.598313375,0.004002088,-0.079096327,0.034986705,-0.050186189,-0.06775348,-0.1717748,0.030291972,0.165193385,0.324591686,-0.01873616,0.289048467,-0.021731133,-0.066139139,-0.009754433,-0.31909888,-0.342412221,-0.132519155,-0.443565897,-0.986062693,-0.720130099,-0.015894162,0.319292522,-0.749283544,-0.881791156,0.894901461,0.505048475,-0.256354299,-0.210824248,-0.403389472,-0.375889916,0.544654127,-0.013058365,6,1
12012014,1.020316519,1.511519612,1.464447089,1.778096157,1.55939287,1.152444751,1.15273213,-0.358652631,0.123763765,1.105041432,1.465793328,1.231753047,0.988348383,2.127708112,-0.329086113,0.830768429,0.028561309,0.046347234,1.303751917,-0.073507307,-0.047928007,-0.006213982,-0.418360087,0.757514488,1.268773087,0.394452341,-0.810316313,0.016512992,0.031310572,-0.010415258,-0.48186606,-0.523006977,-0.171695762,-0.155029428,-1.113643762,-1.426176412,0.544604451,0.858490187,1.316267755,1.426579133,-1.465554424,-1.445613535,0.984675544,4.193584948,-0.101377836,-0.429681408,-0.233827799,-0.108730074,7,1
12012015,1.258690868,1.490288429,1.415746228,1.735640074,1.557499603,1.152444751,1.15273213,-0.358652631,-0.146876009,0.874299829,1.299859203,1.046907916,0.704200694,2.155797953,-0.249032468,0.777725474,0.028561309,-0.597451254,1.756206775,-1.329352108,-1.171256973,-0.245410071,0.045692549,0.521930561,1.549589518,0.679861107,-0.352368754,-0.017386408,-0.040118462,-0.011234386,-1.005079204,-1.378066065,-0.127766266,-0.327261774,-1.056385512,-1.28452558,-0.029376063,1.247827397,1.62377797,1.678521004,-1.7454417,-1.33980841,1.704836943,2.374401678,-1.212639211,-2.315398396,-0.233827799,-0.108730074,8,1
12012016,0.929917521,1.443701643,1.364725587,1.798804214,1.53067066,1.152444751,1.15273213,-0.358652631,-0.368931659,0.720519652,1.169566222,0.900840946,0.540630921,2.048743105,-0.656461317,0.852951723,0.028561309,-0.601550157,1.920390877,-0.673360498,-0.404539454,-0.497793619,-0.05772888,0.272713325,1.562922169,0.757126052,-0.130139395,-0.018966041,-0.037933093,-0.010693111,-0.810688893,-1.176226703,-0.145547057,-0.576910264,-1.352675678,-1.544847496,-0.040775222,1.477578824,1.779239878,1.791780096,-1.873050413,-1.721092096,1.923003946,-0.210824248,-1.218931872,-1.301550552,-0.233827799,-0.108730074,9,1
12012017,1.05082626,1.443397136,1.343931397,1.669238945,1.490960371,1.152444751,1.15273213,-0.358652631,-0.18482884,0.804051914,1.199297798,0.880002854,0.704725192,1.950511565,-0.192162643,0.857712074,0.028561309,-0.000814387,1.851594044,0.146148997,0.22502806,0.065739157,0.551549787,-0.315123912,1.50634585,0.649610205,-0.05304363,-0.118422659,0.037452933,-0.010174509,-0.150653631,0.204554155,-0.141760068,0.133070166,-1.002785685,-1.240257281,6.72E-05,1.390396721,1.588738666,1.651765966,-1.715465449,-1.252013971,1.719085092,-0.210824248,-0.219073116,0.106962965,2.062557674,-0.108730074,9,1
12012018,1.108327609,0.873015399,1.034703713,1.337999673,1.18342732,1.152444751,1.15273213,-0.327328843,-0.046424407,0.60409228,1.269283109,0.963645683,0.786674024,1.992053536,-0.592581439,0.858622348,0.447743784,0.034299684,1.623631623,0.12894574,0.178428991,0.016966766,1.215275104,-0.929565629,1.046499196,0.190948951,0.044944734,0.090325309,0.015710814,-0.010105255,-0.024688056,0.38924115,-0.144218992,0.057696612,-1.574053809,-0.748663382,-0.005237085,1.068461046,1.26626468,1.381677506,-1.416209489,-1.6615083,1.162802263,-0.210824248,-0.1314358,0.066764034,0.444196893,-0.006997536,7,1
12012019,0.890413996,0.62919539,0.956879624,1.014515183,1.053259716,1.152444751,1.15273213,-0.324084037,0.077758515,0.70252574,1.300179806,1.01060604,0.800781231,1.998905885,-0.349382042,0.83930797,0.364309883,0.040410412,1.229736682,0.272909666,0.286879032,0.126541107,0.303407075,-0.726901307,0.894648467,0.130091502,0.182427521,0.013757665,0.014381374,-0.00947131,0.282912484,0.741510675,-0.119104308,0.170743527,-1.268022488,-0.47171557,-0.017014443,0.395363039,0.89656651,1.021908221,-1.02622538,-1.317882698,0.802619196,-0.210824248,-0.116267518,0.399285784,0.142071532,0.01154613,7,1
12012020,0.777060207,0.546286544,0.914531578,0.895023684,1.00182509,1.152444751,1.15273213,-0.324076361,0.05899294,0.691457955,1.237421288,0.950653967,0.686258519,1.896480575,-0.28609166,0.827277016,0.113079032,0.050191185,1.088095381,0.039217625,0.04769192,0.186681027,-0.02496015,-0.427414512,0.834792243,0.11203088,0.068625784,0.005881797,0.012475569,-0.010008792,-0.029534754,0.128403482,-0.055542988,0.217747147,-1.135442116,-0.399145562,-0.010877726,0.319292522,0.817044948,0.938066252,-0.936652383,-1.222233316,0.714518853,-0.210824248,-0.091875039,-0.146816023,0.138408736,0.011774717,6,1
12012021,0.488532062,0.553063312,0.911552192,0.875980804,0.986867956,1.152444751,1.15273213,-0.324074825,0.090064056,0.715942385,1.284305239,1.005970456,0.743507782,1.939065076,-0.259593423,0.820311302,0.095813821,0.059637758,0.943555439,0.074447334,0.075707304,0.08726926,-0.064199685,-0.26043829,0.789675706,0.11774768,-0.003384343,0.001153645,0.006708199,-0.009743466,-0.099399806,0.009189505,-0.000226883,0.090787164,-1.067174121,-0.478411553,-0.013123971,0.063565757,0.75844879,0.874788366,-0.86936379,-1.164877033,0.616774632,-0.210824248,-0.068536554,-0.062349351,0.14173843,0.011566914,6,1
12012022,0.269614138,0.525744576,0.899080302,0.906099708,0.959156841,1.152444751,1.15273213,-0.324074825,0.103544103,0.737856319,1.290337235,1.034472532,0.695359335,1.942604979,-0.316682885,0.789642053,0.028255541,-0.00067422,0.964316274,-0.010348961,-0.007181503,0.04711852,-0.06417577,-0.117086603,0.798485788,0.137058745,-0.183353814,0.014544964,0.025291602,-0.010129261,-0.117334869,-0.029302909,-0.008585181,-0.00695198,-1.215097148,-0.629847947,-0.00240158,0.092103125,0.680400668,0.789034757,-0.778600599,-1.1994419,0.610147948,-0.210824248,-0.218824058,-0.268407687,0.137743086,0.011816271,6,1
12032014,0.056840125,0.078079842,0.315265107,-0.05589333,0.208788744,0.48454571,0.485520045,-0.273691346,0.012305383,0.441800041,0.43200632,0.191690744,-0.00449764,0.613185172,-0.07548977,-0.370877689,0.028561309,0.03265853,0.207639942,0.037267457,0.02102635,0.028507836,0.020351243,-0.093509231,-0.209350068,-0.123092439,-0.504925454,-0.005548199,-0.015181405,-0.008482811,0.414215221,0.280871938,-0.007046534,0.15187662,0.24963525,-0.041547893,-0.020206539,-0.24975275,-0.239916782,-0.299883623,0.332847436,-0.643537187,-0.744647876,4.818912166,0.130946427,0.127417732,-0.945890259,0.090674567,6,1
12032015,0.42368079,0.132541931,0.319203857,-0.050064688,0.213613236,0.48454571,0.485520045,-0.273691346,0.011124432,0.444649327,0.469183205,0.208923548,0.031256226,0.603186356,-0.054339188,-0.370349424,0.028561309,0.074181879,-0.042306499,0.051918081,0.033280657,0.02996654,0.107066239,-0.112644707,-0.230952289,-0.149126398,-0.602076308,-0.006731341,-0.016432971,-0.006851624,0.069256818,-0.007529472,0.130783223,0.107822316,0.330486713,0.079031673,-0.022053195,-0.665251603,-0.235320434,-0.294582391,0.327620751,-0.576085438,-0.777611046,4.818908628,0.341864859,0.197315802,-0.947787639,0.090865146,6,1
12032016,0.774276187,0.208015452,0.342932537,0.035195804,0.239874193,0.48454571,0.485520045,-0.273691346,0.033498212,0.464153702,0.437674716,0.157888877,0.048970029,0.66339561,-0.040794788,-0.343035867,0.028561309,0.080120937,-0.172309545,0.094916215,0.075252879,0.076863787,0.079094369,-0.081326619,-0.068841324,-0.198005581,-0.569201668,-0.007125754,-0.016747004,-0.004334123,0.445985218,0.316613405,0.293467402,0.437661337,0.277640146,0.286892581,-0.022700008,-0.825969496,-0.215783601,-0.270743342,0.304094088,-0.554877327,-0.548577877,4.788474561,0.371826214,0.399955546,-0.076829708,0.025422404,5,1
12032017,0.679615524,0.326360909,0.396298188,0.15213661,0.289132486,0.48454571,0.485520045,-0.273691346,0.059666601,0.516605623,0.420434814,0.096323956,0.099409637,0.651606574,-0.012720998,-0.332497173,0.028561309,0.138124704,-0.093567627,0.138120146,0.118671868,0.043709858,-0.051741893,-0.08179379,0.017504705,-0.220626499,-0.442546465,-0.007125754,-0.017166448,-0.004101412,0.581502056,0.440503665,0.230923028,0.114326598,0.233216405,0.26760467,-0.022683009,-0.716968254,-0.197893286,-0.249575541,0.283172411,-0.471176722,-0.450771083,0.630521322,0.664741549,0.600659259,-0.485157594,0.053033583,5,1
12032019,0.608368971,0.305569596,0.416248286,0.060049508,0.218616937,0.48454571,0.485520045,-0.273691346,0.101542577,0.606215684,0.43502406,0.120353887,0.09237849,0.722742528,0.001968144,-0.300544887,0.056978905,0.113417495,-0.060326182,0.121398104,0.102263645,-0.009341893,0.150213577,-0.116405497,-0.03040948,-0.194543673,-0.412044331,-0.007125754,-0.016851786,-0.00493522,0.697517483,0.474145437,0.062574289,-0.227393561,0.393136135,0.272869046,-0.022593025,-0.797992738,-0.419513982,-0.512003611,0.540448481,-0.461906077,-0.578907474,-0.210824248,0.540145986,0.52321985,0.058570838,0.016785302,5,1
