Date,Open,High,Low,Price
12/22/2020,90.09,90.72,90.06,90.65
12/21/2020,90.15,91.02,89.92,90.04
12/18/2020,89.83,90.13,89.83,90.02
12/17/2020,90.27,90.27,89.73,89.82
12/16/2020,90.49,90.7,90.13,90.45
12/15/2020,90.69,90.82,90.42,90.47
12/14/2020,90.76,90.98,90.42,90.71
12/11/2020,90.74,91.04,90.62,90.98
12/10/2020,91.06,91.15,90.67,90.82
12/09/2020,90.92,91.2,90.69,91.09
12/08/2020,90.9,91.02,90.75,90.97
12/07/2020,90.79,91.24,90.62,90.79
12/04/2020,90.71,90.87,90.48,90.7
12/03/2020,91.06,91.09,90.51,90.71
12/02/2020,91.19,91.5,90.99,91.12
12/01/2020,91.95,91.95,91.16,91.31
11/30/2020,91.78,92.05,91.51,91.87
11/27/2020,92.02,92.05,91.76,91.79
11/26/2020,91.95,92.17,91.85,91.99
11/25/2020,92.11,92.26,91.93,91.99
11/24/2020,92.53,92.56,92.13,92.23
11/23/2020,92.37,92.8,92.02,92.51
11/20/2020,92.34,92.43,92.21,92.39
11/19/2020,92.56,92.72,92.24,92.29
11/18/2020,92.44,92.51,92.21,92.32
11/17/2020,92.49,92.61,92.27,92.42
11/16/2020,92.72,92.84,92.46,92.64
11/13/2020,92.95,93.01,92.71,92.76
11/12/2020,93.01,93.14,92.78,92.96
11/11/2020,92.7,93.21,92.61,93.04
11/10/2020,92.76,92.97,92.6,92.75
11/09/2020,92.24,92.96,92.13,92.73
11/06/2020,92.57,92.82,92.18,92.23
11/05/2020,93.34,93.55,92.49,92.53
11/04/2020,93.09,94.3,93.09,93.41
11/03/2020,94.05,94.05,93.29,93.55
11/02/2020,93.89,94.29,93.89,94.13
10/30/2020,93.92,94.08,93.65,94.04
10/29/2020,93.46,94.1,93.34,93.96
10/28/2020,93.15,93.65,93.05,93.41
10/27/2020,93.07,93.13,92.79,92.94
10/26/2020,92.76,93.11,92.74,93.05
10/23/2020,92.93,93.13,92.66,92.77
10/22/2020,92.67,92.97,92.61,92.95
10/21/2020,93.05,93.07,92.47,92.61
10/20/2020,93.42,93.5,93,93.07
10/19/2020,93.71,93.77,93.21,93.43
10/16/2020,93.8,93.88,93.53,93.68
10/15/2020,93.43,93.9,93.37,93.86
10/14/2020,93.54,93.67,93.25,93.38
10/13/2020,93.03,93.6,93.03,93.53
10/12/2020,93.06,93.24,93.01,93.07
10/09/2020,93.56,93.59,93.01,93.06
10/08/2020,93.61,93.78,93.5,93.61
10/07/2020,93.83,93.9,93.56,93.63
10/06/2020,93.44,93.85,93.34,93.69
10/05/2020,93.87,93.87,93.37,93.51
10/02/2020,93.73,94.03,93.69,93.84
10/01/2020,93.8,93.92,93.53,93.71
09/30/2020,93.85,94.19,93.67,93.89
09/29/2020,94.24,94.3,93.82,93.89
09/28/2020,94.6,94.64,94.15,94.28
09/25/2020,94.32,94.74,94.19,94.64
09/24/2020,94.38,94.59,94.2,94.35
09/23/2020,93.99,94.43,93.93,94.39
09/22/2020,93.55,94.08,93.47,93.99
09/21/2020,92.97,93.78,92.75,93.66
09/18/2020,92.86,93.01,92.77,92.93
09/17/2020,93.15,93.59,92.87,92.97
09/16/2020,93.08,93.28,92.78,93.21
09/15/2020,93.06,93.14,92.79,93.05
09/14/2020,93.29,93.33,92.87,93.05
09/11/2020,93.33,93.38,93.1,93.33
09/10/2020,93.23,93.45,92.7,93.34
09/09/2020,93.58,93.66,93.14,93.26
09/08/2020,93.05,93.52,93,93.45
09/07/2020,92.98,93.09,92.81,93.07
09/04/2020,92.8,93.24,92.66,92.72
09/03/2020,92.66,93.07,92.65,92.74
09/02/2020,92.28,92.87,92.21,92.85
09/01/2020,92.18,92.4,91.75,92.34
08/31/2020,92.3,92.48,91.99,92.14
08/28/2020,93.02,93.1,92.2,92.37
08/27/2020,92.85,93.32,92.42,93
08/26/2020,93.02,93.36,92.85,93.01
08/25/2020,93.28,93.35,92.97,93.02
08/24/2020,93.2,93.34,92.84,93.3
08/21/2020,92.72,93.47,92.58,93.25
08/20/2020,92.96,93.24,92.73,92.79
08/19/2020,92.28,93.05,92.15,92.89
08/18/2020,92.82,92.82,92.13,92.27
08/17/2020,93.07,93.12,92.77,92.85
08/14/2020,93.22,93.41,93.02,93.1
08/13/2020,93.37,93.39,92.93,93.34
08/12/2020,93.68,93.91,93.27,93.44
08/11/2020,93.6,93.74,93.17,93.63
08/10/2020,93.39,93.7,93.3,93.58
08/07/2020,92.81,93.62,92.76,93.44
08/06/2020,92.77,93.09,92.52,92.79
08/05/2020,93.23,93.25,92.56,92.87
08/04/2020,93.58,93.83,93.23,93.38
08/03/2020,93.46,93.99,93.32,93.35
07/31/2020,92.82,93.54,92.55,93.35
07/30/2020,93.32,93.68,92.93,93.02
07/29/2020,93.75,93.8,93.18,93.45
07/28/2020,93.58,94.01,93.49,93.7
07/27/2020,94.35,94.42,93.48,93.67
07/24/2020,94.77,94.83,94.33,94.44
07/23/2020,94.98,95.18,94.59,94.69
07/22/2020,95.13,95.41,94.83,94.99
07/21/2020,95.75,95.92,95.05,95.12
07/20/2020,96.01,96.18,95.73,95.83
07/17/2020,96.28,96.33,95.9,95.94
07/16/2020,96,96.4,95.89,96.35
07/15/2020,96.17,96.25,95.78,96.08
07/14/2020,96.54,96.7,96.18,96.26
07/13/2020,96.66,96.68,96.27,96.46
07/10/2020,96.75,96.97,96.44,96.65
07/09/2020,96.45,96.81,96.24,96.7
07/08/2020,96.99,97.05,96.4,96.43
07/07/2020,96.75,97.15,96.6,96.88
07/06/2020,97.15,97.2,96.57,96.73
07/03/2020,97.22,97.36,97.12,97.17
07/02/2020,97.15,97.34,96.81,97.32
07/01/2020,97.39,97.62,97.03,97.2
06/30/2020,97.4,97.8,97.23,97.39
06/29/2020,97.5,97.65,97.11,97.54
06/26/2020,97.35,97.68,97.26,97.43
06/25/2020,97.24,97.6,97.16,97.43
06/24/2020,96.66,97.24,96.55,97.15
06/23/2020,96.93,97.25,96.39,96.65
06/22/2020,97.66,97.74,97.01,97.04
06/19/2020,97.42,97.72,97.16,97.62
06/18/2020,97.08,97.58,96.95,97.42
06/17/2020,97.01,97.34,96.8,97.16
06/16/2020,96.56,97.25,96.43,96.96
06/15/2020,97.09,97.39,96.6,96.71
06/12/2020,96.81,97.45,96.49,97.32
06/11/2020,96.09,96.83,95.95,96.73
06/10/2020,96.43,96.46,95.72,95.96
06/09/2020,96.63,97.06,96.23,96.32
06/08/2020,96.84,97.07,96.6,96.62
06/05/2020,96.74,97.03,96.44,96.94
06/04/2020,97.32,97.63,96.57,96.68
06/03/2020,97.57,97.63,97.19,97.28
06/02/2020,97.84,97.91,97.43,97.67
06/01/2020,98.3,98.32,97.79,97.83
05/29/2020,98.52,98.55,97.95,98.34
05/28/2020,98.91,99.09,98.35,98.38
05/27/2020,99.02,99.34,98.72,99.06
05/26/2020,99.77,99.77,98.9,98.91
05/25/2020,99.8,99.98,99.69,99.86
05/22/2020,99.42,99.87,99.39,99.86
05/21/2020,99.18,99.51,99.02,99.37
05/20/2020,99.55,99.56,99,99.12
05/19/2020,99.62,99.73,99.23,99.37
05/18/2020,100.36,100.47,99.58,99.67
05/15/2020,100.26,100.49,100.08,100.4
05/14/2020,100.19,100.56,100.15,100.47
05/13/2020,100.01,100.28,99.58,100.24
05/12/2020,100.23,100.44,99.66,99.93
05/11/2020,99.12,100.28,99.67,100.24
05/08/2020,99.84,99.94,99.1,99.73
05/07/2020,100.21,100.4,99.81,99.89
05/06/2020,99.8,100.2,99.75,100.09
05/05/2020,99.51,99.97,99.3,99.71
05/04/2020,98.57,99.6,99.09,99.48
05/01/2020,99.13,99.21,98.65,99.08
04/30/2020,99.48,99.73,98.81,99.02
04/29/2020,99.88,99.89,99.47,99.57
04/28/2020,100.06,100.21,99.45,99.87
04/27/2020,100.23,100.32,99.83,100.04
04/24/2020,100.5,100.87,100.19,100.38
04/23/2020,100.45,100.69,100.04,100.43
04/22/2020,100.21,100.5,99.9,100.39
04/21/2020,99.94,100.48,99.93,100.26
04/20/2020,99.71,100.07,99.65,99.96
04/17/2020,99.86,100.29,99.62,99.78
04/16/2020,99.63,100.3,99.61,100.03
04/15/2020,98.82,99.98,98.82,99.46
04/14/2020,99.38,99.43,98.83,98.89
04/13/2020,99.49,99.63,99.14,99.35
04/10/2020,99.58,99.63,99.37,99.52
04/09/2020,100.13,100.3,99.36,99.52
04/08/2020,99.91,100.43,99.9,100.12
04/07/2020,100.75,100.79,99.77,99.9
04/06/2020,100.66,100.93,100.48,100.69
04/03/2020,100.2,100.85,100.14,100.58
04/02/2020,99.51,100.41,99.34,100.18
04/01/2020,99.01,99.84,98.91,99.67
03/31/2020,99.25,99.95,98.89,99.05
03/30/2020,98.31,99.32,98.29,99.18
03/27/2020,99.29,99.81,98.27,98.37
03/26/2020,100.96,101.02,99.24,99.35
03/25/2020,101.6,101.91,100.84,101.05
03/24/2020,102.13,102.21,101.05,102.04
03/23/2020,101.95,102.98,101.65,102.49
03/20/2020,102.94,102.99,101.09,102.82
03/19/2020,100.79,102.94,100.77,102.76
03/18/2020,99.38,101.74,99.15,101.16
03/17/2020,98.14,99.83,97.98,99.58
03/16/2020,98.7,98.47,97.45,98.07
03/13/2020,97.45,98.81,97.34,98.75
03/12/2020,96.65,98.31,96.08,97.47
03/11/2020,96.33,96.69,95.91,96.51
03/10/2020,95.34,96.58,95.23,96.41
03/09/2020,96.11,95.79,94.65,94.9
03/06/2020,96.61,96.7,95.71,95.95
03/05/2020,97.38,97.44,96.52,96.82
03/04/2020,97.17,97.59,97.12,97.34
03/03/2020,97.56,97.7,96.98,97.15
03/02/2020,98.12,98.09,97.18,97.36
02/28/2020,98.42,98.66,97.96,98.13
02/27/2020,99.02,99.05,98.36,98.51
02/26/2020,99.08,99.27,98.91,99
02/25/2020,99.33,99.39,98.88,98.97
02/24/2020,99.34,99.64,99.11,99.36
02/21/2020,99.86,99.87,99.23,99.26
02/20/2020,99.54,99.91,99.53,99.87
02/19/2020,99.43,99.72,99.38,99.71
02/18/2020,99.19,99.47,99.14,99.44
02/17/2020,99.16,99.21,99.04,99.16
02/14/2020,99.12,99.17,99,99.12
02/13/2020,98.99,99.11,98.85,99.07
02/12/2020,98.77,99.05,98.71,99.05
02/11/2020,98.86,98.95,98.71,98.72
02/10/2020,98.7,98.88,98.6,98.83
02/07/2020,98.46,98.72,98.42,98.7
02/06/2020,98.29,98.57,98.21,98.5
02/05/2020,97.94,98.32,97.9,98.3
02/04/2020,97.82,98.01,97.79,97.96
02/03/2020,97.37,97.89,97.41,97.8
01/31/2020,97.87,97.97,97.35,97.39
01/30/2020,98.03,98.07,97.79,97.87
01/29/2020,97.95,98.19,97.94,97.99
01/28/2020,97.95,98.16,97.9,98.02
01/27/2020,97.88,98,97.78,97.96
01/24/2020,97.72,97.95,97.67,97.85
01/23/2020,97.48,97.8,97.43,97.69
01/22/2020,97.62,97.69,97.44,97.53
01/21/2020,97.63,97.66,97.39,97.53
01/20/2020,97.64,97.73,97.58,97.61
01/17/2020,97.31,97.66,97.27,97.61
01/16/2020,97.18,97.36,97.09,97.32
01/15/2020,97.38,97.44,97.16,97.23
01/14/2020,97.36,97.56,97.33,97.37
01/13/2020,97.35,97.53,97.31,97.35
01/10/2020,97.43,97.58,97.3,97.36
01/09/2020,97.27,97.56,97.25,97.45
01/08/2020,96.83,97.35,96.82,97.3
01/07/2020,96.65,97.09,96.62,97.01
01/06/2020,96.9,96.9,96.54,96.67
01/03/2020,96.79,97.11,96.71,96.84
01/02/2020,96.48,96.87,96.43,96.85
01/01/2020,96.5,97.1,96.42,96.5
12/31/2019,96.73,96.73,96.36,96.39
12/30/2019,97.02,97,96.61,96.74
12/27/2019,97.54,97.55,96.92,96.92
12/26/2019,97.63,97.71,97.49,97.53
12/25/2019,97.67,97.73,96.54,97.44
12/24/2019,97.66,97.8,97.62,97.65
12/23/2019,97.67,97.82,97.58,97.66
12/20/2019,97.4,97.76,97.38,97.69
12/19/2019,97.4,97.49,97.22,97.38
12/18/2019,97.24,97.48,97.22,97.4
12/17/2019,97.14,97.3,97.03,97.22
12/16/2019,97.18,97.16,96.93,97.02
12/13/2019,96.78,97.24,96.72,97.17
12/12/2019,97.08,97.52,96.59,97.4
12/11/2019,97.51,97.6,97.04,97.41
12/10/2019,97.65,97.66,97.4,97.41
12/09/2019,97.68,97.72,97.56,97.64
12/06/2019,97.38,97.84,97.36,97.7
12/05/2019,97.59,97.6,97.36,97.41
12/04/2019,97.71,97.79,97.43,97.65
12/03/2019,97.89,97.94,97.64,97.74
12/02/2019,98.27,98.38,97.81,97.86
11/29/2019,98.35,98.54,98.23,98.27
11/28/2019,98.34,98.4,98.26,98.37
11/27/2019,98.3,98.44,98.28,98.37
11/26/2019,98.33,98.38,98.23,98.25
11/25/2019,98.27,98.38,98.17,98.32
11/22/2019,97.93,98.31,97.84,98.27
11/21/2019,97.86,98.03,97.73,97.99
11/20/2019,97.85,98.04,97.85,97.93
11/19/2019,97.81,97.89,97.75,97.86
11/18/2019,97.98,97.98,97.68,97.79
11/15/2019,98.17,98.23,97.96,98
11/14/2019,98.34,98.42,98.11,98.16
11/13/2019,98.33,98.45,98.29,98.37
11/12/2019,98.21,98.42,98.21,98.31
11/11/2019,98.37,98.38,98.13,98.2
11/08/2019,98.14,98.4,98.1,98.35
11/07/2019,97.95,98.23,97.82,98.14
11/06/2019,97.94,97.98,97.78,97.95
11/05/2019,97.55,98.01,97.47,97.98
11/04/2019,97.22,97.58,97.17,97.51
11/01/2019,97.3,97.45,97.11,97.24
10/31/2019,97.44,97.45,97.22,97.35
10/30/2019,97.67,98,97.45,97.65
10/29/2019,97.76,97.93,97.61,97.69
10/28/2019,97.85,97.89,97.67,97.76
10/25/2019,97.69,97.9,97.57,97.83
10/24/2019,97.46,97.78,97.28,97.63
10/23/2019,97.49,97.65,97.42,97.49
10/22/2019,97.31,97.57,97.26,97.53
10/21/2019,97.34,97.4,97.15,97.33
10/18/2019,97.6,97.66,97.14,97.28
10/17/2019,97.99,98.11,97.5,97.61
10/16/2019,98.32,98.42,97.9,98
10/15/2019,98.45,98.65,98.21,98.29
10/14/2019,98.36,98.53,98.34,98.45
10/11/2019,98.7,98.74,98.2,98.3
10/10/2019,98.98,99.07,98.62,98.7
10/09/2019,99.09,99.16,98.9,99.12
10/08/2019,98.98,98.97,98.97,98.97
10/07/2019,98.82,99.01,98.74,98.97
10/04/2019,98.87,99,98.74,98.81
10/03/2019,99.03,99.19,98.64,98.86
10/02/2019,99.16,99.42,98.96,99.02
10/01/2019,99.4,99.67,99.07,99.13
09/30/2019,99.12,99.46,99.05,99.38
09/27/2019,99.19,99.31,98.99,99.13
09/26/2019,98.96,99.28,98.84,99.13
09/25/2019,98.38,99.06,98.36,99.04
09/24/2019,98.64,98.71,98.29,98.34
09/23/2019,98.51,98.83,98.45,98.6
09/20/2019,98.57,98.62,98.2,98.27
09/19/2019,98.57,98.62,98.2,98.27
09/18/2019,98.21,98.69,98.19,98.56
09/17/2019,98.65,98.74,98.19,98.26
09/16/2019,98.12,98.71,98.03,98.61
09/13/2019,98.41,98.43,97.86,98.26
09/12/2019,98.63,99.1,98.19,98.31
09/11/2019,98.33,98.75,97.86,98.65
09/10/2019,98.33,98.46,98.26,98.33
09/09/2019,98.42,98.51,98.14,98.28
09/06/2019,98.42,98.52,98.01,98.39
09/05/2019,98.4,98.54,98.09,98.41
09/04/2019,98.96,98.97,98.39,98.45
09/03/2019,99.08,99.37,98.92,99
09/02/2019,98.83,99.13,98.81,99.04
08/30/2019,98.43,99.02,98.41,98.92
08/29/2019,98.19,98.55,98.16,98.46
08/28/2019,98.01,98.26,98,98.21
08/27/2019,98.05,98.05,97.86,98
08/26/2019,97.59,98.09,97.48,98.08
08/23/2019,98.19,98.45,97.17,97.64
08/22/2019,98.25,98.39,98.08,98.17
08/21/2019,98.17,98.33,97.95,98.3
08/20/2019,98.36,98.45,98.12,98.19
08/19/2019,98.17,98.39,98.13,98.35
08/16/2019,98.13,98.34,98.11,98.14
08/15/2019,97.95,98.24,97.82,98.14
08/14/2019,97.8,98.05,97.67,97.99
08/13/2019,97.48,97.85,97.32,97.81
08/12/2019,97.54,97.74,97.32,97.38
08/09/2019,97.57,97.64,97.03,97.49
08/08/2019,97.6,97.74,97.43,97.62
08/07/2019,97.56,97.85,97.31,97.54
08/06/2019,97.25,97.77,97.21,97.63
08/05/2019,98.11,98.14,97.38,97.52
08/02/2019,98.41,98.45,98.05,98.07
08/01/2019,98.59,98.93,98.27,98.37
07/31/2019,98.03,98.68,98.01,98.52
07/30/2019,98.07,98.21,98.02,98.05
07/29/2019,97.99,98.17,97.9,98.04
07/26/2019,97.79,98.09,97.76,98.01
07/25/2019,97.69,97.92,97.5,97.82
07/24/2019,97.72,97.81,97.55,97.73
07/23/2019,97.3,97.74,97.3,97.71
07/22/2019,97.15,97.3,97.13,97.26
07/19/2019,96.82,97.29,96.76,97.15
07/18/2019,97.2,97.26,96.67,96.79
07/17/2019,97.36,97.44,97.16,97.22
07/16/2019,96.92,97.44,96.92,97.4
07/15/2019,96.84,96.97,96.75,96.93
07/12/2019,97.08,97.12,96.72,96.81
07/11/2019,97.06,97.15,96.8,97.05
07/10/2019,97.51,97.55,97.04,97.1
07/09/2019,97.38,97.59,97.36,97.49
07/08/2019,97.23,97.42,97.16,97.38
07/05/2019,96.72,97.44,96.72,97.17
07/04/2019,96.71,96.81,96.66,96.77
07/03/2019,96.73,96.87,96.59,96.77
07/02/2019,96.81,96.88,96.6,96.73
07/01/2019,96.25,96.87,96.25,96.84
06/28/2019,96.19,96.3,96.02,96.11
06/27/2019,96.18,96.21,96.21,96.21
06/26/2019,96.18,96.34,96.07,96.21
06/25/2019,96,96.36,95.84,96.14
06/24/2019,96.18,96.2,95.97,95.98
06/21/2019,96.62,96.71,96.09,96.09
06/20/2019,97.18,97.2,96.57,96.63
06/19/2019,97.63,97.68,97.09,97.12
06/18/2019,97.53,97.77,97.37,97.64
06/17/2019,97.52,97.6,97.34,97.56
06/14/2019,97.01,97.58,96.94,97.45
06/13/2019,96.96,97.08,96.87,97.01
06/12/2019,96.71,97.02,96.58,97
06/11/2019,96.75,96.88,96.64,96.69
06/10/2019,96.65,96.94,96.63,96.76
06/07/2019,97.01,97.18,96.46,96.54
06/06/2019,97.29,97.35,96.78,97.04
06/05/2019,97.12,97.37,96.75,97.32
06/04/2019,97.21,97.34,97,97.07
06/03/2019,97.64,97.8,97.11,97.14
05/31/2019,98.15,98.17,97.61,97.61
05/30/2019,98.13,98.28,98.09,98.14
05/29/2019,97.93,98.21,97.86,98.14
05/28/2019,97.74,97.98,97.7,97.95
05/27/2019,97.57,97.79,97.55,97.61
05/24/2019,97.83,97.91,97.55,97.61
05/23/2019,98.06,98.37,97.81,97.86
05/22/2019,98.02,98.12,97.89,98.09
05/21/2019,97.92,98.13,97.82,98.02
05/20/2019,97.96,98.04,97.88,97.93
05/17/2019,97.83,98.03,97.77,98.02
05/16/2019,97.54,97.88,97.44,97.86
05/15/2019,97.53,97.7,97.44,97.57
05/14/2019,97.32,97.56,97.27,97.53
05/13/2019,97.3,97.38,97.03,97.37
05/10/2019,97.43,97.45,97.13,97.33
05/09/2019,97.58,97.7,97.24,97.43
05/08/2019,97.57,97.68,97.42,97.62
05/07/2019,97.52,97.74,97.38,97.56
05/06/2019,97.56,97.71,97.46,97.55
05/03/2019,97.83,98.1,97.41,97.49
05/02/2019,97.63,97.85,97.51,97.83
05/01/2019,97.53,97.73,97.15,97.69
04/30/2019,97.85,97.89,97.44,97.48
04/29/2019,98.03,98.1,97.83,97.86
04/26/2019,98.12,98.33,97.85,98.01
04/25/2019,98.1,98.32,97.99,98.2
04/24/2019,97.6,98.19,97.59,98.17
04/23/2019,97.28,97.78,97.28,97.64
04/22/2019,97.38,97.41,97.26,97.29
04/19/2019,97.01,97.49,96.96,97.47
04/18/2019,97.01,97.49,96.96,97.47
04/17/2019,97.07,97.12,96.82,97.01
04/16/2019,96.93,97.09,96.88,97.04
04/15/2019,96.93,96.96,96.79,96.94
04/12/2019,97.14,97.18,96.75,96.97
04/11/2019,96.89,97.19,96.88,97.18
04/10/2019,96.99,97.22,96.85,96.95
04/09/2019,97.08,97.09,96.86,97.01
04/08/2019,97.39,97.4,96.98,97.05
04/05/2019,97.3,97.47,97.19,97.4
04/04/2019,97.04,97.34,97.02,97.31
04/03/2019,97.3,97.32,96.96,97.09
04/02/2019,97.33,97.52,97.27,97.36
04/01/2019,97.18,97.39,97.03,97.23
03/29/2019,97.2,97.34,97.01,97.28
03/28/2019,96.97,97.3,96.82,97.2
03/27/2019,96.75,96.98,96.68,96.77
03/26/2019,96.5,96.85,96.45,96.74
03/25/2019,96.64,96.68,96.41,96.57
03/22/2019,96.32,96.81,96.21,96.65
03/21/2019,95.91,96.63,95.84,96.5
03/20/2019,96.4,96.57,95.74,95.76
03/19/2019,96.51,96.52,96.29,96.38
03/18/2019,96.57,96.63,96.38,96.52
03/15/2019,96.72,96.79,96.49,96.6
03/14/2019,96.49,96.82,96.47,96.79
03/13/2019,97.01,97.02,96.39,96.55
03/12/2019,97.05,97.28,96.86,96.94
03/11/2019,97.39,97.45,96.92,97.22
03/08/2019,97.61,97.64,97.25,97.31
03/07/2019,96.83,97.71,96.82,97.67
03/06/2019,96.9,96.99,96.78,96.87
03/05/2019,96.68,97.01,96.66,96.87
03/04/2019,96.34,96.82,96.33,96.68
03/01/2019,96.22,96.55,96.07,96.53
02/28/2019,96.09,96.28,95.82,96.16
02/27/2019,96.06,96.19,95.88,96.15
02/26/2019,96.39,96.46,95.95,96
02/25/2019,96.52,96.6,96.32,96.41
02/22/2019,96.59,96.78,96.43,96.51
02/21/2019,96.49,96.66,96.36,96.61
02/20/2019,96.53,96.65,96.29,96.45
02/19/2019,96.81,97.09,96.43,96.52
02/18/2019,97.06,97.37,96.83,96.9
02/15/2019,97.06,97.37,96.83,96.9
02/14/2019,97.14,97.29,96.95,96.98
02/13/2019,96.73,97.26,96.63,97.13
02/12/2019,97.06,97.2,96.65,96.71
02/11/2019,96.66,97.12,96.62,97.06
02/08/2019,96.6,96.69,96.45,96.64
02/07/2019,96.39,96.67,96.38,96.51
02/06/2019,96.06,96.43,96.04,96.39
02/05/2019,95.83,96.12,95.81,96.07
02/04/2019,95.6,95.92,95.57,95.85
02/01/2019,95.55,95.66,95.4,95.58
01/31/2019,95.35,95.62,95.16,95.58
01/30/2019,95.79,95.98,95.25,95.34
01/29/2019,95.74,95.87,95.62,95.82
01/28/2019,95.79,95.92,95.64,95.75
01/25/2019,96.49,96.53,95.74,95.79
01/24/2019,96.07,96.68,96.04,96.6
01/23/2019,96.32,96.37,96.05,96.12
01/22/2019,96.34,96.48,96.22,96.3
01/21/2019,96.35,96.43,96.2,96.34
01/18/2019,96.07,96.39,96.01,96.34
01/17/2019,96.07,96.26,95.98,96.07
01/16/2019,95.94,96.18,95.86,96.06
01/15/2019,95.57,96.26,95.47,96.04
01/14/2019,95.65,95.72,95.48,95.61
01/11/2019,95.44,95.76,95.2,95.67
01/10/2019,95.16,95.62,95.03,95.54
01/09/2019,95.81,95.92,95.12,95.22
01/08/2019,95.69,96.03,95.68,95.9
01/07/2019,96.16,96.16,95.64,95.67
01/04/2019,96.28,96.61,96.05,96.18
01/03/2019,96.72,96.75,96.21,96.31
01/02/2019,96.14,96.96,95.82,96.82
01/01/2019,96.4,96.51,96,96.17
12/31/2018,96.4,96.51,96,96.17
12/28/2018,96.51,96.52,96.19,96.4
12/27/2018,96.92,96.94,96.41,96.48
12/26/2018,96.58,97.12,96.53,97.05
12/25/2018,96.94,96.94,96.38,96.55
12/24/2018,96.94,96.94,96.38,96.55
12/21/2018,96.39,97.05,96.25,96.96
12/20/2018,96.99,97.04,96.17,96.28
12/19/2018,96.91,97.1,96.55,97.04
12/18/2018,97.13,97.17,96.7,97.1
12/17/2018,97.43,97.46,97.05,97.1
12/14/2018,97.09,97.71,97.08,97.44
12/13/2018,97.04,97.29,96.88,97.06
12/12/2018,97.38,97.49,96.89,97.04
12/11/2018,97.18,97.55,96.87,97.39
12/10/2018,96.72,97.24,96.36,97.22
12/07/2018,96.8,96.92,96.51,96.51
12/06/2018,97.01,97.21,96.55,96.81
12/05/2018,97.01,97.2,96.83,97.07
12/04/2018,96.94,97.13,96.38,96.97
12/03/2018,97.13,97.16,96.71,97.04
11/30/2018,96.76,97.31,96.71,97.27
11/29/2018,96.85,97.01,96.63,96.78
11/28/2018,97.37,97.54,96.69,96.79
11/27/2018,97.03,97.5,96.97,97.37
11/26/2018,96.93,97.1,96.66,97.07
11/23/2018,96.51,96.98,96.4,96.92
11/22/2018,96.72,96.72,96.32,96.71
11/21/2018,96.82,96.87,96.5,96.71
11/20/2018,96.2,96.89,96.04,96.84
11/19/2018,96.43,96.57,96.12,96.19
11/16/2018,97.05,97.06,96.4,96.47
11/15/2018,97.01,97.39,96.77,96.93
11/14/2018,97.03,97.41,96.75,96.8
11/13/2018,97.6,97.66,96.94,97.3
11/12/2018,97.05,97.69,96.97,97.54
11/09/2018,96.63,97.01,96.62,96.91
11/08/2018,96.19,96.74,96.07,96.72
11/07/2018,95.99,96.46,95.68,96
11/06/2018,96.33,96.45,96.15,96.32
11/05/2018,96.44,96.68,96.25,96.28
11/02/2018,96.31,96.59,95.99,96.54
11/01/2018,97.08,97.12,96.2,96.28
10/31/2018,96.99,97.2,96.88,97.13
10/30/2018,96.66,97.02,96.62,97.01
10/29/2018,96.44,96.7,96.35,96.58
10/26/2018,96.59,96.86,96.29,96.36
10/25/2018,96.36,96.73,96.21,96.68
10/24/2018,95.92,96.53,95.91,96.43
10/23/2018,96.03,96.16,95.81,95.96
10/22/2018,95.66,96.09,95.47,96.01
10/19/2018,95.95,96.09,95.54,95.71
10/18/2018,95.66,95.99,95.49,95.9
10/17/2018,95.09,95.66,95.06,95.58
10/16/2018,95.05,95.2,94.79,95.05
10/15/2018,95.35,95.37,94.96,95.06
10/12/2018,95.04,95.37,94.95,95.22
10/11/2018,95.43,95.43,94.99,95.02
10/10/2018,95.59,95.79,95.38,95.51
10/09/2018,95.75,96.16,95.64,95.67
10/08/2018,95.62,96.03,95.59,95.76
10/05/2018,95.76,95.95,95.52,95.62
10/04/2018,96.05,96.12,95.55,95.75
10/03/2018,95.46,96.12,95.26,95.76
10/02/2018,95.3,95.74,95.26,95.51
10/01/2018,95.11,95.37,95,95.3
09/28/2018,95.02,95.37,94.92,95.13
09/27/2018,94.26,95.01,94.21,94.89
09/26/2018,94.17,94.4,93.95,94.19
09/25/2018,94.25,94.37,94.01,94.13
09/24/2018,94.23,94.37,93.84,94.19
09/21/2018,93.89,94.33,93.81,94.22
09/20/2018,94.55,94.56,93.83,93.91
09/19/2018,94.54,94.73,94.32,94.54
09/18/2018,94.61,94.73,94.32,94.64
09/17/2018,94.93,94.98,94.44,94.5
09/14/2018,94.55,95,94.36,94.93
09/13/2018,94.83,94.97,94.43,94.52
09/12/2018,95.1,95.28,94.73,94.8
09/11/2018,95.15,95.35,94.88,95.25
09/10/2018,95.43,95.56,95.03,95.15
09/07/2018,95.02,95.46,94.87,95.37
09/06/2018,95.1,95.21,94.93,95.02
09/05/2018,95.4,95.66,95.09,95.18
09/04/2018,95.14,95.74,95.14,95.44
09/03/2018,94.7,95.22,94.55,95.14
08/31/2018,94.7,95.22,94.55,95.14
08/30/2018,94.53,94.9,94.47,94.72
08/29/2018,94.73,94.93,94.53,94.6
08/28/2018,94.77,94.91,94.43,94.72
08/27/2018,95.17,95.3,94.69,94.78
08/24/2018,95.64,95.69,95.03,95.15
08/23/2018,95.17,95.71,95.15,95.67
08/22/2018,95.21,95.38,94.93,95.15
